Season,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
2021,"Trevor May","NYM",62.2,0.31216931,0.71090909,0.50850492,0.50847458,0.78005115,0.69542254,0.49239033,25.6373365,"Trevor May",6398,543507
2022,"Connor Brogdon","PHI",44,0.33526012,0.69230769,0.51830986,0.50862069,0.78174603,0.69565217,0.51267606,25.63085938,"Connor Brogdon",21205,641401
2022,"Jorge López","- - -",71,0.2688588,0.62732919,0.46770026,0.49640288,0.85891089,0.76611418,0.55469423,25.60781991,"Jorge Lopez",14527,605347
2021,"John Gant","- - -",110,0.22285175,0.66484716,0.4278481,0.55508475,0.863711,0.77751479,0.46379747,25.59052925,"John Gant",13684,607231
2022,"Corbin Burnes","MIL",202,0.32528799,0.63128877,0.46090409,0.44182125,0.819869,0.6713055,0.44318876,25.58833129,"Corbin Burnes",19361,669203
2022,"Carl Edwards Jr.","WSN",62,0.30632411,0.6496063,0.47830375,0.6,0.85151515,0.77113402,0.50098619,25.5852349,"Carl Edwards Jr.",13607,605218
2021,"Pierce Johnson","SDP",58.2,0.29190207,0.60271318,0.44508118,0.49032258,0.81672026,0.70815451,0.49283668,25.57633588,"Pierce Johnson",13435,572955
2021,"Lance Lynn","CHW",157,0.26463314,0.7248062,0.50179784,0.53894081,0.83208556,0.75716561,0.51538154,25.57119828,"Lance Lynn",2520,458681
2021,"David Price","LAD",73.2,0.21604938,0.67052023,0.48302207,0.7047619,0.84482759,0.81898067,0.58743633,25.55029586,"David Price",3184,456034
2022,"Sam Moll","OAK",43.1,0.21813031,0.61197917,0.42333786,0.57142857,0.83829787,0.7724359,0.52103121,25.54945055,"Sam Moll",14874,594580
2021,"Kevin Gausman","SFG",192,0.31878958,0.70335231,0.52131912,0.45695364,0.80755396,0.70607029,0.5266489,25.54868062,"Kevin Gausman",14107,592332
2021,"Austin Voth","WSN",57.1,0.26086957,0.69514563,0.47992165,0.56818182,0.83519553,0.76326531,0.50440744,25.54699739,"Austin Voth",15047,608723
2021,"Tanner Rainey","WSN",31.2,0.26865672,0.68787879,0.47669173,0.41111111,0.76211454,0.66246057,0.4962406,25.53307393,"Tanner Rainey",17610,663432
2022,"Andrés Muñoz","SEA",65,0.38834951,0.69548134,0.54101563,0.405,0.70903955,0.59927798,0.49707031,25.51228978,"Andres Munoz",20373,662253
2021,"Alex Lange","DET",35.2,0.33983287,0.65957447,0.48049922,0.46721311,0.83333333,0.68831169,0.4399376,25.47109208,"Alex Lange",19883,656638
2021,"Josiah Gray","- - -",70.2,0.32628399,0.68421053,0.48887057,0.51851852,0.81697613,0.70826307,0.45424567,25.46629213,"Josiah Gray",24580,680686
2021,"Jeffrey Springs","TBR",44.2,0.29471033,0.64971751,0.4620506,0.46153846,0.76521739,0.66282421,0.4713715,25.4619469,"Jeffrey Springs",17677,605488
2022,"Huascar Brazobán","MIA",32,0.29395604,0.67041199,0.45324881,0.46728972,0.72067039,0.62587413,0.42313788,25.43644068,"Huascar Brazoban",6107,623211
2021,"Domingo Tapia","- - -",33.2,0.22761194,0.62698413,0.42115385,0.60655738,0.87341772,0.79908676,0.48461538,25.43489583,"Domingo Tapia",12178,593619
2021,"Andrew Chafin","- - -",68.2,0.31330472,0.67775468,0.49841605,0.48630137,0.88650307,0.76271186,0.50791975,25.42152466,"Andrew Chafin",12988,605177
2021,"J.B. Wendelken","- - -",43.2,0.21098266,0.69727047,0.47263017,0.56164384,0.83274021,0.77683616,0.53805073,25.40183486,"J.B. Wendelken",14506,605525
2022,"Jeff Hoffman","CIN",44.2,0.25386313,0.66835443,0.44693396,0.6173913,0.82954545,0.7651715,0.46580189,25.40124417,"Jeff Hoffman",17432,656546
2021,"César Valdez","BAL",46,0.38522427,0.65343915,0.51915456,0.56164384,0.82591093,0.72773537,0.4993395,25.39371534,"Cesar Valdez",9013,491624
2021,"Justus Sheffield","SEA",80.1,0.23631509,0.6518724,0.44013605,0.57627119,0.89574468,0.80834621,0.49047619,25.39336493,"Justus Sheffield",17285,656954
2021,"Aaron Bummer","CHW",56.1,0.26970954,0.57961783,0.42287513,0.34615385,0.85347985,0.6898263,0.49422875,25.38732394,"Aaron Bummer",16258,607481
2022,"Bryan Abreu","HOU",60.1,0.31569343,0.69491525,0.49117647,0.32947977,0.79573171,0.63473054,0.4627451,25.37944664,"Bryan Abreu",16609,650556
2022,"David Bednar","PIT",51.2,0.3202765,0.68872549,0.49881235,0.53956835,0.77224199,0.6952381,0.48456057,25.375,"David Bednar",19569,670280
2021,"Kyle Gibson","- - -",182,0.28625235,0.64363354,0.44602569,0.5745614,0.87454765,0.76809339,0.44706699,25.37127762,"Kyle Gibson",10123,502043
2022,"Alexis Díaz","CIN",63.2,0.31636364,0.67391304,0.48768939,0.44827586,0.7771261,0.66601942,0.47916667,25.34586466,"Alexis Diaz",21132,664747
2021,"Jacob Webb","ATL",34.1,0.34385965,0.73144876,0.53697183,0.53061224,0.7826087,0.70163934,0.49823944,25.34375,"Jacob Webb",19274,657097
2022,"Lucas Luetge","NYY",57.1,0.30215827,0.63614458,0.44490216,0.5297619,0.85606061,0.72916667,0.42739444,25.34217877,"Lucas Luetge",8337,476595
2021,"Joe Musgrove","SDP",181.1,0.30780142,0.60732984,0.46358067,0.47004608,0.84159483,0.72320117,0.52008169,25.33952624,"Joe Musgrove",12970,605397
2021,"Chris Stratton","PIT",79.1,0.29362881,0.67177914,0.47307132,0.46698113,0.86073059,0.73230769,0.47452693,25.33923304,"Chris Stratton",13761,608717
2022,"Aaron Nola","PHI",205,0.3544484,0.6119951,0.4929253,0.55823293,0.835,0.74299065,0.53767687,25.33423913,"Aaron Nola",16149,605400
2022,"Dillon Peters","PIT",39.1,0.25328947,0.65454545,0.46214511,0.66233766,0.86574074,0.81228669,0.52050473,25.28941685,"Dillon Peters",18790,596071
2022,"Yunior Marte","SFG",48,0.29931973,0.66506024,0.47663551,0.61363636,0.84057971,0.76715686,0.48481308,25.28794992,"Yunior Marte",14416,628708
2022,"Tylor Megill","NYM",47.1,0.26415094,0.69212411,0.49113924,0.54081633,0.83793103,0.7628866,0.53037975,25.28743546,"Tylor Megill",21318,656731
2022,"Patrick Sandoval","LAA",148.2,0.31634304,0.64672131,0.48045603,0.53964194,0.81495564,0.72372881,0.49674267,25.28363229,"Patrick Sandoval",19447,663776
2021,"J.P. Feyereisen","- - -",56,0.32291667,0.71046229,0.48429585,0.55913978,0.75684932,0.67991632,0.41641337,25.27321669,"J.P. Feyereisen",16610,656420
2022,"Kevin Gausman","TOR",174.2,0.39496403,0.71931084,0.55731225,0.53187614,0.8243513,0.72082527,0.50053899,25.26101861,"Kevin Gausman",14107,592332
2022,"Yu Darvish","SDP",194.2,0.30319564,0.64158768,0.49545608,0.58868895,0.83194829,0.76766304,0.56815887,25.2535665,"Yu Darvish",13074,506433
2021,"Patrick Sandoval","LAA",87,0.28964613,0.65785609,0.4632964,0.47058824,0.77232143,0.67264574,0.47160665,25.2535344,"Patrick Sandoval",19447,663776
2022,"Scott Effross","- - -",56.2,0.33062331,0.58744395,0.47116564,0.63934426,0.84351145,0.77864583,0.54723926,25.24479167,"Scott Effross",18384,664123
2022,"Génesis Cabrera","STL",44.2,0.28877005,0.67127072,0.47690217,0.62037037,0.86831276,0.79202279,0.49184783,25.24022346,"Genesis Cabrera",17490,650893
2022,"Chris Stratton","- - -",63.1,0.3327787,0.65531062,0.47909091,0.61,0.85321101,0.76091082,0.45363636,25.22916667,"Chris Stratton",13761,608717
2021,"José Cisnero","DET",61.2,0.214,0.65140845,0.44662921,0.69158879,0.81621622,0.78825996,0.53183521,25.22738693,"Jose Cisnero",6399,542585
2021,"Kyle Zimmer","KCR",54,0.26223092,0.643026,0.43468951,0.58208955,0.85294118,0.7635468,0.45289079,25.21843972,"Kyle Zimmer",14169,622092
2021,"Alex Reyes","STL",72.1,0.28466077,0.61646235,0.43634908,0.44559585,0.79545455,0.67155963,0.45716573,25.19800885,"Alex Reyes",15015,621052
2022,"Tanner Rainey","WSN",30,0.32644628,0.69175627,0.52207294,0.53164557,0.75129534,0.6875,0.53550864,25.18717949,"Tanner Rainey",17610,663432
2022,"Austin Voth","- - -",101.2,0.27505828,0.67256637,0.47900114,0.58474576,0.84375,0.77132701,0.51305335,25.18292683,"Austin Voth",15047,608723
2021,"Wil Crowe","PIT",116.2,0.25297114,0.66968781,0.44357439,0.52684564,0.86766917,0.76220145,0.45739291,25.17196262,"Wil Crowe",19800,640444
2021,"Jose Quintana","- - -",63,0.2933526,0.66423358,0.45725806,0.54679803,0.84065934,0.73544974,0.44193548,25.15641855,"Jose Quintana",11423,500779
2022,"Paul Blackburn","OAK",111.1,0.25888889,0.63573086,0.44324631,0.57081545,0.87226277,0.78233035,0.4892168,25.15637217,"Paul Blackburn",14739,621112
2022,"Caleb Thielbar","MIN",59.1,0.34210526,0.70740741,0.54016064,0.61538462,0.76701571,0.72304833,0.54216867,25.15508021,"Caleb Thielbar",10078,573204
2022,"Frankie Montas","- - -",144.1,0.32592593,0.71402878,0.51138805,0.57828283,0.84005038,0.75294118,0.4778685,25.14780059,"Frankie Montas",14309,593423
2022,"Shawn Armstrong","- - -",61.2,0.30941704,0.70364238,0.53619048,0.61594203,0.81647059,0.76731794,0.5752381,25.14304124,"Shawn Armstrong",12857,542888
2021,"Jake Odorizzi","HOU",104.2,0.28263215,0.69565217,0.4883595,0.63358779,0.8734375,0.8037694,0.49810504,25.12826087,"Jake Odorizzi",6397,543606
2022,"Hunter Harvey","WSN",39.1,0.30272109,0.64850136,0.49470499,0.53932584,0.84033613,0.75840979,0.55521936,25.128,"Hunter Harvey",15507,640451
2021,"Brett Martin","TEX",62.1,0.30787037,0.72633745,0.52941176,0.55639098,0.86402266,0.77983539,0.52941176,25.12788906,"Brett Martin",17369,656685
2021,"Erik Swanson","SEA",35.1,0.31954887,0.73489933,0.53900709,0.62352941,0.78995434,0.74342105,0.52836879,25.08454106,"Erik Swanson",16587,657024
2021,"Buck Farmer","DET",35.1,0.26342711,0.66567164,0.44903581,0.62135922,0.8206278,0.75766871,0.46143251,25.08058608,"Buck Farmer",14814,571656
2022,"David Price","LAD",40.1,0.2,0.67977528,0.48657718,0.64583333,0.87190083,0.83448276,0.59731544,25.06855792,"David Price",3184,456034
2021,"Trevor Stephan","CLE",63.1,0.23321555,0.68111455,0.47194719,0.52272727,0.78181818,0.72202797,0.5330033,25.06731813,"Trevor Stephan",19932,663986
2021,"Ryan Yarbrough","TBR",155,0.31392405,0.64159632,0.48553055,0.6827957,0.86124402,0.80629139,0.52371383,25.05684327,"Ryan Yarbrough",16502,642232
2021,"Gregory Soto","DET",63.2,0.26315789,0.62758621,0.45004421,0.42068966,0.81868132,0.70530452,0.51282051,25.05225653,"Gregory Soto",19677,642397
2021,"Connor Brogdon","PHI",57.2,0.27562642,0.75206612,0.52546046,0.66115702,0.77472527,0.74639175,0.52437703,25.05208333,"Connor Brogdon",21205,641401
2022,"Kyle Gibson","PHI",167.2,0.29057971,0.67770419,0.4826579,0.53865337,0.87296417,0.77155825,0.49616648,25.05157737,"Kyle Gibson",10123,502043
2021,"Matt Shoemaker","MIN",60.1,0.32078853,0.68181818,0.4924812,0.62569832,0.87536232,0.79007634,0.47556391,25.03403141,"Matt Shoemaker",4776,533167
2021,"Phil Maton","- - -",66.2,0.31088083,0.66722689,0.49148211,0.42777778,0.77329975,0.66551127,0.50681431,25.03019744,"Phil Maton",18064,664208
2022,"Evan Phillips","LAD",63,0.25977011,0.61680328,0.44853738,0.47787611,0.81395349,0.72222222,0.52871073,25.02492669,"Evan Phillips",17734,623465
2022,"Enyel De Los Santos","CLE",53.1,0.28533333,0.71125265,0.52245863,0.52336449,0.79701493,0.73076923,0.55673759,25.0128,"Enyel De Los Santos",18403,660853
2022,"Caleb Ferguson","LAD",34.2,0.27737226,0.64379085,0.47068966,0.60526316,0.81725888,0.75824176,0.52758621,25.00232019,"Caleb Ferguson",19349,657571
2021,"Frankie Montas","OAK",187,0.32370322,0.68305648,0.50231176,0.51724138,0.82587549,0.72583826,0.49702774,24.99729364,"Frankie Montas",14309,593423
2022,"Josiah Gray","WSN",148.2,0.27822878,0.62882448,0.44589911,0.55437666,0.83994878,0.74697755,0.47824413,24.9937565,"Josiah Gray",24580,680686
2021,"Chase De Jong","PIT",43.2,0.26052632,0.66835443,0.4683871,0.55555556,0.88636364,0.79614325,0.50967742,24.99119718,"Chase De Jong",15036,608328
2021,"Joely Rodríguez","- - -",46.1,0.3236715,0.65129683,0.47306176,0.55970149,0.82743363,0.72777778,0.45597898,24.98724954,"Joely Rodriguez",11487,570257
2022,"Scott Barlow","KCR",74.1,0.37910448,0.56628788,0.46160267,0.48818898,0.85618729,0.68716094,0.44073456,24.98666667,"Scott Barlow",14993,605130
2021,"Jhoulys Chacín","COL",64.1,0.24665392,0.65447898,0.45514019,0.62015504,0.8547486,0.7926078,0.51121495,24.98348158,"Jhoulys Chacin",2608,468504
2021,"Jake Faria","ARI",32.2,0.21630094,0.63125,0.42410016,0.56521739,0.85148515,0.77859779,0.50078247,24.98333333,"Jake Faria",13699,607188
2021,"Wade Davis","KCR",42.2,0.24808184,0.72486772,0.48244473,0.5257732,0.87956204,0.78706199,0.49154746,24.97197898,"Wade Davis",7441,451584
2022,"Diego Castillo","SEA",54.1,0.25692695,0.69004525,0.48510131,0.44117647,0.85245902,0.74938575,0.52681764,24.96266234,"Diego Castillo",17496,650895
2021,"Mike Mayers","LAA",75,0.27813505,0.68241042,0.4789644,0.58381503,0.7875895,0.72804054,0.49676375,24.95819582,"Mike Mayers",15451,594577
2021,"Luis García","STL",33.1,0.27586207,0.67657993,0.49101796,0.390625,0.8021978,0.69512195,0.53692615,24.95774648,"Luis Garcia",6984,472610
2022,"Penn Murfee","SEA",69.1,0.29954955,0.66189624,0.50149551,0.57142857,0.84864865,0.77534791,0.55732802,24.95391061,"Penn Murfee",25174,682171
2021,"Daniel Norris","- - -",57,0.25471698,0.6790393,0.451417,0.45185185,0.8778135,0.74887892,0.46356275,24.9394773,"Daniel Norris",13475,596057
2022,"Adam Ottavino","NYM",65.2,0.2791587,0.59701493,0.44003777,0.47945205,0.815625,0.71030043,0.50613787,24.93702771,"Adam Ottavino",1247,493603
2022,"Phil Bickford","LAD",61,0.26682692,0.67417678,0.50352467,0.61261261,0.81748072,0.772,0.58106747,24.92577598,"Phil Bickford",18519,641360
2022,"Matt Strahm","BOS",44.2,0.24367089,0.63839286,0.47513089,0.63636364,0.82867133,0.78787879,0.58638743,24.90652557,"Matt Strahm",13799,621381
2022,"Chase De Jong","PIT",71.2,0.26817447,0.64504505,0.44633731,0.53012048,0.86592179,0.75954198,0.47274276,24.90481651,"Chase De Jong",15036,608328
2022,"Jordan Montgomery","- - -",178.1,0.32307692,0.68814815,0.50460405,0.58956916,0.81808396,0.74452555,0.49723757,24.90071283,"Jordan Montgomery",16511,656756
2022,"Spencer Howard","TEX",37.2,0.24437299,0.65616798,0.47109827,0.57894737,0.912,0.83435583,0.55057803,24.8978389,"Spencer Howard",23252,675921
2021,"Lou Trivino","OAK",73.2,0.22816399,0.67532468,0.46219201,0.59375,0.83173077,0.77573529,0.52336449,24.88429752,"Lou Trivino",15043,642152
2022,"Ron Marinaccio","NYY",44,0.30715935,0.62962963,0.44517834,0.59398496,0.74509804,0.68545994,0.42800528,24.87010676,"Ron Marinaccio",23488,676760
2021,"Albert Abreu","NYY",36.2,0.25797101,0.65656566,0.4423676,0.58426966,0.82051282,0.74647887,0.46261682,24.8697479,"Albert Abreu",17485,656061
2022,"Paul Sewald","SEA",64,0.24776786,0.68867925,0.48670757,0.5045045,0.74794521,0.69117647,0.54192229,24.86065574,"Paul Sewald",13892,623149
2021,"Jarlín García","SFG",68.2,0.1975,0.64451827,0.46606786,0.5443038,0.85051546,0.7987152,0.6007984,24.85694635,"Jarlin Garcia",18282,606424
2021,"Justin Dunn","SEA",50.1,0.27078385,0.65033408,0.46666667,0.63157895,0.85616438,0.79310345,0.51609195,24.8496124,"Justin Dunn",19268,643290
2022,"Tyler Beede","- - -",61.1,0.2425829,0.66933868,0.44123134,0.62589928,0.88023952,0.80549683,0.46548507,24.84298584,"Tyler Beede",16981,595881
2022,"Jordan Romano","TOR",64,0.33555556,0.67717996,0.52173913,0.51655629,0.8,0.71705426,0.54499494,24.8415978,"Jordan Romano",16122,605447
2021,"Matt Barnes","BOS",54.2,0.3487395,0.6027088,0.47116431,0.45180723,0.82397004,0.6812933,0.4820457,24.84081042,"Matt Barnes",12863,598264
2021,"Kyle Funkhouser","DET",68.1,0.25278219,0.65535714,0.44238856,0.58490566,0.82561308,0.75285171,0.47098402,24.82554162,"Kyle Funkhouser",19456,608335
2021,"Joe Ross","WSN",108,0.24495289,0.62382445,0.45823529,0.57142857,0.81909548,0.76123235,0.56294118,24.82305195,"Joe Ross",12972,605452
2021,"Anthony Bender","MIA",61.1,0.26293103,0.53438114,0.4049332,0.40983607,0.84926471,0.71319797,0.52312436,24.81267606,"Anthony Bender",19742,669622
2021,"Rafael Montero","- - -",49.1,0.30516432,0.69213483,0.50287026,0.64615385,0.84415584,0.78538813,0.510907,24.81102362,"Rafael Montero",12760,606160
2022,"Andre Pallante","STL",108,0.21863799,0.65720524,0.44780376,0.56830601,0.91528239,0.8343949,0.5225328,24.78295185,"Andre Pallante",26108,669467
2021,"Yusei Kikuchi","SEA",157,0.29304636,0.6511456,0.4822335,0.49717514,0.83768445,0.74008097,0.52830925,24.78005391,"Yusei Kikuchi",20633,579328
2021,"Chad Green","NYY",83.2,0.29335494,0.73093525,0.52515244,0.5359116,0.76574803,0.7053701,0.52972561,24.76829268,"Chad Green",15552,643338
2022,"Mike Clevinger","SDP",114.1,0.27003293,0.67192118,0.48182762,0.58943089,0.8431085,0.77586207,0.52699896,24.76173791,"Mike Clevinger",12808,605182
2021,"Ervin Santana","KCR",65.1,0.29964539,0.67594433,0.47703843,0.49112426,0.89705882,0.76227898,0.47141518,24.76165803,"Ervin Santana",3200,429722
2022,"Ryan Yarbrough","TBR",80,0.30708661,0.66991643,0.49963045,0.73846154,0.82744283,0.80177515,0.53067258,24.76012146,"Ryan Yarbrough",16502,642232
2022,"Justin Verlander","HOU",175,0.34168013,0.71146822,0.53586498,0.643026,0.84188912,0.78167502,0.52512466,24.76004173,"Justin Verlander",8700,434378
2021,"Ryan Burr","CHW",36.2,0.23856209,0.65505226,0.44013491,0.50684932,0.87234043,0.77011494,0.48397976,24.75057208,"Ryan Burr",17536,621114
2021,"Brett de Geus","- - -",50,0.20666667,0.64425163,0.42810099,0.6344086,0.8989899,0.83589744,0.50603732,24.74212894,"Brett de Geus",23592,676969
2021,"Sam Coonrod","PHI",42.1,0.26934985,0.68380463,0.49578652,0.64367816,0.81203008,0.77053824,0.54634831,24.74088292,"Sam Coonrod",17264,656322
2021,"Kyle McGowin","WSN",30,0.27667984,0.63636364,0.46034816,0.55714286,0.80952381,0.73529412,0.5106383,24.71465969,"Kyle McGowin",15071,641851
2022,"Jeffrey Springs","TBR",135.1,0.34450652,0.65953488,0.502094,0.57837838,0.80959097,0.73030584,0.50023267,24.71283355,"Jeffrey Springs",17677,605488
2021,"Michael Kopech","CHW",69.1,0.28982726,0.61614498,0.46542553,0.50331126,0.77807487,0.69904762,0.53812057,24.71258907,"Michael Kopech",17282,656629
2021,"Bryan Shaw","CLE",77.1,0.26917713,0.7108067,0.48034934,0.55440415,0.85653105,0.76818182,0.47816594,24.71178189,"Bryan Shaw",8110,543766
2021,"Tyler Wells","BAL",57,0.33651551,0.73684211,0.549217,0.62411348,0.81428571,0.75967413,0.53131991,24.70437406,"Tyler Wells",20000,669330
2022,"Beau Brieske","DET",81.2,0.27126806,0.72439759,0.50505051,0.76923077,0.85654886,0.83384615,0.51592852,24.70138151,"Beau Brieske",26079,689225
2021,"Cristian Javier","HOU",101.1,0.24,0.68527316,0.44921875,0.49122807,0.79376083,0.70807453,0.46986607,24.69814126,"Cristian Javier",17606,664299
2021,"Jorge Alcala","MIN",59.2,0.352657,0.71868132,0.5443038,0.59589041,0.79510703,0.73361522,0.52359033,24.69230769,"Jorge Alcala",19459,660896
2022,"Martín Pérez","TEX",196.1,0.2709848,0.62005457,0.44276603,0.68536585,0.86358636,0.80818802,0.49211145,24.69212636,"Martin Perez",6902,527048
2022,"Ken Waldichuk","OAK",34.2,0.26241135,0.73355263,0.50682594,0.58108108,0.83856502,0.77441077,0.51877133,24.69107551,"Ken Waldichuk",27681,686610
2021,"Will Smith","ATL",68,0.31949458,0.63809524,0.47451344,0.44067797,0.8238806,0.69140625,0.48656163,24.68987342,"Will Smith",8048,519293
2021,"Joakim Soria","- - -",37.1,0.28158845,0.70121951,0.50909091,0.53846154,0.82173913,0.75,0.54214876,24.68325792,"Joakim Soria",6941,465657
2022,"Lucas Giolito","CHW",161.2,0.29611307,0.65994021,0.47293861,0.50357995,0.85390713,0.74116743,0.48601526,24.67708842,"Lucas Giolito",15474,608337
2021,"Michael Pineda","MIN",109.1,0.33737864,0.67800454,0.51348183,0.58633094,0.89130435,0.79452055,0.51699883,24.67534581,"Michael Pineda",5372,501381
2022,"Zach Jackson","OAK",48,0.22903885,0.61557789,0.40248027,0.40178571,0.8,0.67507003,0.44870349,24.6740413,"Zach Jackson",19493,667427
2021,"Alek Manoah","TOR",111.2,0.28056769,0.67384284,0.47859079,0.54863813,0.80670927,0.73159683,0.50352304,24.66321244,"Alek Manoah",26410,666201
2021,"Jake Cousins","MIL",30,0.29616725,0.56097561,0.41838649,0.31764706,0.76811594,0.59641256,0.46153846,24.65920398,"Jake Cousins",21620,664776
2021,"Adrian Sampson","CHC",35.1,0.26765799,0.70877193,0.49458484,0.59722222,0.88613861,0.81021898,0.51444043,24.65326633,"Adrian Sampson",13339,592716
2021,"Joe Mantiply","ARI",39.2,0.32508834,0.60059172,0.47504026,0.58695652,0.79310345,0.72881356,0.54428341,24.65079365,"Joe Mantiply",14857,573009
2022,"Vladimir Gutierrez","CIN",36.2,0.22,0.63173653,0.42105263,0.74025974,0.87677725,0.84027778,0.48830409,24.64848485,"Vladimir Gutierrez",19278,661269
2021,"Sergio Romo","OAK",61.2,0.28915663,0.61688312,0.43432407,0.55952381,0.82105263,0.72406181,0.44295302,24.64507772,"Sergio Romo",9817,489265
2021,"Mychal Givens","- - -",51,0.23462415,0.63133641,0.43184422,0.59223301,0.78832117,0.73474801,0.49713631,24.640625,"Mychal Givens",10430,571710
2022,"Gregory Soto","DET",60.1,0.24675325,0.68028419,0.46823956,0.59398496,0.81723238,0.75968992,0.51088929,24.63865546,"Gregory Soto",19677,642397
2021,"Chris Bassitt","OAK",157.1,0.24903101,0.6493699,0.47585048,0.60700389,0.84246575,0.7890556,0.56656867,24.63364596,"Chris Bassitt",12304,605135
