Season,Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
2022,"Clay Holmes","NYY",63.2,0.00102041,,,,,0.80102041,0.19795918,,,,,,,,"Clay Holmes",13649,605280
2022,"Jharel Cotton","- - -",43,0.44906166,,,,,,0.10321716,0.04557641,,,0.40214477,,,,"Jharel Cotton",13654,605194
2022,"Joey Krehbiel","BAL",57.2,0.34698055,,0.28249744,,,,0.03889458,,,,0.33162743,,,,"Joey Krehbiel",13707,607216
2022,"Max Fried","ATL",185.1,0.32505323,,,,,0.13342796,0.18559262,0.21504613,,,0.14088006,,,,"Max Fried",13743,608331
2022,"Tyler Duffey","MIN",44,0.36842105,,,,,0.14304993,0.12415655,,0.31983806,,0.04453441,,,,"Tyler Duffey",13758,608648
2022,"Chris Stratton","- - -",63.1,0.43090909,,,,,0.01818182,0.19181818,0.28909091,,,0.07,,,,"Chris Stratton",13761,608717
2022,"Dominic Leone","SFG",49.1,0.37046005,,0.27118644,,,0.00121065,0.35714286,,,,,,,,"Dominic Leone",13763,608678
2022,"Zach Eflin","PHI",75.2,0.15494137,,0.14991625,,,0.39865997,0.03433836,0.20100503,,,0.06113903,,,,"Zach Eflin",13774,621107
2022,"Alex Wood","SFG",130.2,,,,,,0.45511389,0.35908888,,,,0.18579723,,,,"Alex Wood",13781,622072
2022,"Matt Strahm","BOS",44.2,0.39136126,,0.20026178,,,0.13743455,0.0104712,0.16884817,,,0.09162304,,,,"Matt Strahm",13799,621381
2022,"Paul Sewald","SEA",64,0.51329243,,,,,,0.48670757,,,,,,,,"Paul Sewald",13892,623149
2022,"Chris Flexen","SEA",137.2,0.39428312,,0.3253176,,,0.00136116,0.08212341,0.03584392,,,0.16107078,,,,"Chris Flexen",13896,623167
2022,"Brent Suter","MIL",66.2,0.65135895,,,,,0.05529522,0.04311153,,,,0.2502343,,,,"Brent Suter",13942,608718
2022,"Michael Wacha","BOS",127.1,0.32991278,,0.1723961,,,0.12570549,,0.07439713,,,0.29758851,,,,"Michael Wacha",14078,608379
2022,"Kevin Gausman","TOR",174.2,0.48796263,,,0.3553719,,,0.14372979,,,,0.01293568,,,,"Kevin Gausman",14107,592332
2022,"Lance McCullers Jr.","HOU",47.2,,,0.07773386,,,0.24505929,0.25428195,,0.24901186,,0.17391304,,,,"Lance McCullers Jr.",14120,621121
2022,"José Berríos","TOR",172,0.27747152,,,,,0.25946343,,0.30944506,,,0.15361999,,,,"Jose Berrios",14168,621244
2022,"Josh Hader","- - -",50,,,,,,0.69459173,0.28313892,,,,0.02226935,,,,"Josh Hader",14212,623352
2022,"Wandy Peralta","NYY",56.1,0.04534314,,,,,0.37132353,0.15686275,,,,0.42647059,,,,"Wandy Peralta",14295,593974
2022,"Frankie Montas","- - -",144.1,0.28448646,,0.08336914,0.25483455,,0.22174474,0.15556511,,,,,,,,"Frankie Montas",14309,593423
2022,"Joel Payamps","- - -",55.2,0.27310924,,,,,0.2289916,0.36134454,,,,0.13655462,,,,"Joel Payamps",14332,606303
2022,"Ty Blach","COL",44.1,,,0.16913947,,,0.54896142,,0.08605341,,,0.1958457,,,,"Ty Blach",14361,621389
2022,"Amir Garrett","KCR",45.1,0.37468983,,,,,0.06079404,0.56327543,,,,0.00124069,,,,"Amir Garrett",14375,607237
2022,"Yunior Marte","SFG",48,0.25934579,,,,,0.35981308,0.3796729,,,,0.00116822,,,,"Yunior Marte",14416,628708
2022,"Jackson Stephens","ATL",53.2,0.3654661,,,,,0.21504237,0.03495763,0.28813559,,,0.09639831,,,,"Jackson Stephens",14420,623451
2022,"José Leclerc","TEX",47.2,0.36433121,,0.05987261,,,,0.35541401,,,,0.22038217,,,,"Jose Leclerc",14524,600917
2022,"Jorge López","- - -",71,0.04478898,,,,,0.5047373,0.10680448,,0.18776916,,0.15590009,,,,"Jorge Lopez",14527,605347
2022,"Carlos Estévez","COL",57,0.70617042,,,,,,0.14789422,0.00097943,,,0.14495593,,,,"Carlos Estevez",14542,608032
2022,"José Ruiz","CHW",60.2,0.47443946,,,,,0.0044843,,0.2941704,,,0.22690583,,,,"Jose Ruiz",14552,614179
2022,"Rowan Wick","CHC",64,0.55820106,,0.17195767,,,0.00176367,0.05291005,,0.21428571,,0.00088183,,,,"Rowan Wick",14646,592858
2022,"Duane Underwood Jr.","PIT",57.1,0.11688312,,0.26873127,,,0.26273726,,0.13386613,,,0.21778222,,,,"Duane Underwood Jr.",14677,621249
2022,"Andrés Machado","WSN",59.1,0.312,,,,,0.333,0.199,,,,0.156,,,,"Andres Machado",14681,600921
2022,"Edwin Díaz","NYM",62,0.41918103,,,,,,0.58081897,,,,,,,,"Edwin Diaz",14710,621242
2022,"Paul Blackburn","OAK",111.1,0.11577753,,0.19466515,,,0.3399546,0.06129398,0.16174801,,,0.12656073,,,,"Paul Blackburn",14739,621112
2022,"Julio Urías","LAD",175,0.49237223,,,,,,,0.33295195,,,0.17467582,,,,"Julio Urias",14765,628711
2022,"Emilio Pagán","MIN",63,0.51911111,,0.18755556,0.248,,,0.02044444,0.02488889,,,,,,,"Emilio Pagan",14771,641941
2022,"Buck Farmer","CIN",47,0.44630072,,,,,,0.31384248,,,,0.2398568,,,,"Buck Farmer",14814,571656
2022,"Michael Lorenzen","LAA",97.2,0.21342201,,0.11003628,,,0.2261185,0.20616687,0.02116082,,,0.22309553,,,,"Michael Lorenzen",14843,547179
2022,"Joe Mantiply","ARI",60,0.0174216,,,,,0.42044135,,0.30197445,,,0.2601626,,,,"Joe Mantiply",14857,573009
2022,"Sam Moll","OAK",43.1,0.0027137,,,,,0.44369064,0.55359566,,,,,,,,"Sam Moll",14874,594580
2022,"Caleb Smith","ARI",70,0.45623987,,,,,,0.28930308,0.03241491,,,0.22204214,,,,"Caleb Smith",14875,592761
2022,"Jon Gray","TEX",127.1,0.50607091,,,,,,0.36036911,0.0407965,,,0.09276348,,,,"Jon Gray",14916,592351
2022,"Reyes Moronta","- - -",37.2,0.53354134,,,,,,0.36973479,,,,0.09672387,,,,"Reyes Moronta",14966,606625
2022,"Chad Kuhl","COL",137,0.02484211,,,,,0.42189474,0.36631579,,0.11494737,,0.072,,,,"Chad Kuhl",14975,641771
2022,"Giovanny Gallegos","STL",59,0.47874494,,,,,,0.47165992,,,,0.04959514,,,,"Giovanny Gallegos",14986,606149
2022,"Scott Barlow","KCR",74.1,0.23956594,,,,,0.0033389,0.44657763,0.31051753,,,,,,,"Scott Barlow",14993,605130
2022,"Kyle Finnegan","WSN",66.2,0.76163343,,,0.08926876,,0.02659069,0.12250712,,,,,,,,"Kyle Finnegan",15009,640448
2022,"Corey Knebel","PHI",44.2,0.69911504,,,,,,0.03034134,,0.27054362,,,,,,"Corey Knebel",15010,608349
2022,"Chase De Jong","PIT",71.2,0.46592845,,,0.00085179,,0.00255537,0.29216354,0.22913118,,,0.00936968,,,,"Chase De Jong",15036,608328
2022,"Germán Márquez","COL",181.2,0.29975343,,,,,0.24057767,0.20887636,,0.22050018,,0.03029236,,,,"German Marquez",15038,608566
2022,"Tim Mayza","TOR",48.2,0.00136799,,,,,0.8248974,0.17373461,,,,,,,,"Tim Mayza",15042,641835
2022,"Lou Trivino","- - -",53.2,0.18115183,,0.15497382,,,0.29633508,0.23769634,0.02303665,,,0.10680628,,,,"Lou Trivino",15043,642152
2022,"Trevor Gott","MIL",45.2,0.32851511,,0.33771353,,,0.21944809,,0.10381078,,,0.01051248,,,,"Trevor Gott",15046,641627
2022,"Austin Voth","- - -",101.2,0.41259932,,0.21566402,,,,0.04994325,0.31441544,,,0.00737798,,,,"Austin Voth",15047,608723
2022,"Yency Almonte","LAD",35.1,0.11587983,,,,,0.33905579,0.47854077,,,,0.06652361,,,,"Yency Almonte",15068,622075
2022,"Tyler Danish","BOS",40.1,0.0753012,,,,,0.36445783,0.41114458,0.00150602,,,0.14759036,,,,"Tyler Danish",15126,641501
2022,"Cole Sulser","MIA",34,0.49596123,,,,,,0.10339257,0.01292407,,,0.38772213,,,,"Cole Sulser",15256,642121
2022,"Adam Cimber","TOR",70.2,0.34961686,,,,,0.29693487,0.35344828,,,,,,,,"Adam Cimber",15288,643256
2022,"Austin Pruitt","OAK",55.1,0.34363412,,,,,0.00123609,0.40667491,0.19406675,,,0.05438813,,,,"Austin Pruitt",15290,643493
2022,"Andrew Heaney","LAD",72.2,0.62520325,,,,,,0.32357724,,,,0.05121951,,,,"Andrew Heaney",15423,571760
2022,"Mike Mayers","LAA",50.2,0.45730337,,0.08314607,,,0.01011236,0.34831461,0.0258427,,,0.0752809,,,,"Mike Mayers",15451,594577
2022,"Nick Pivetta","BOS",179.2,0.5100584,,0.16904607,0.02238806,,,0.02790396,0.00940947,0.26086957,,0.00032446,,,,"Nick Pivetta",15454,601713
2022,"Marco Gonzales","SEA",183,0.36565585,,0.19499295,,,,,0.13434415,,,0.30500705,,,,"Marco Gonzales",15467,594835
2022,"Lucas Giolito","CHW",161.2,0.47693425,,,,,,0.23574283,0.03232837,,,0.25499455,,,,"Lucas Giolito",15474,608337
2022,"Antonio Senzatela","COL",92.1,0.5443787,,,,,0.04602235,0.27087442,0.06508876,,,0.07363577,,,,"Antonio Senzatela",15488,622608
2022,"Hunter Harvey","WSN",39.1,0.77760968,,,0.14977307,,0.00151286,0.00453858,0.06656581,,,,,,,"Hunter Harvey",15507,640451
2022,"Kendall Graveman","CHW",65,0.11980676,,,,,0.43091787,0.27826087,0.03574879,,,0.1352657,,,,"Kendall Graveman",15514,608665
2022,"Tyler Rogers","SFG",75.2,0.02144082,,,,,0.51801029,0.46054889,,,,,,,,"Tyler Rogers",15541,643511
2022,"Mark Leiter Jr.","CHC",67.2,0.22559853,,0.09668508,0.22651934,,0.23296501,0.05156538,0.16666667,,,,,,,"Mark Leiter Jr.",15551,643410
2022,"Luis Castillo","- - -",150.1,0.3292099,,,,,0.23743017,0.21069433,,,,0.2226656,,,,"Luis Castillo",15689,622491
2022,"Brad Keller","KCR",139.2,0.35340659,,,,,0.22725275,0.34681319,0.01494505,,,0.05758242,,,,"Brad Keller",15734,641745
2022,"Joe Jiménez","DET",56.2,0.63713981,,,,,,0.30843116,,,,0.05442903,,,,"Joe Jimenez",15761,641729
2022,"Devin Williams","MIL",60.2,0.37734082,,0.00749064,,,,0.03464419,,,,0.58052434,,,,"Devin Williams",15816,642207
2022,"Zack Littell","SFG",44.1,0.50659631,,,0.12269129,,,0.3707124,,,,,,,,"Zack Littell",15823,641793
2022,"Sean Manaea","SDP",158,0.51450443,,,,,0.09468171,0.14383562,0.0012087,,,0.24576954,,,,"Sean Manaea",15873,640455
2022,"Luis Severino","NYY",102,0.4795107,,0.0795107,,,0.01039755,0.20672783,,,,0.22385321,,,,"Luis Severino",15890,622663
2022,"Víctor Arano","WSN",42,0.09734513,,,,,0.43362832,0.46902655,,,,,,,,"Victor Arano",15915,644364
2022,"Ryne Stanek","HOU",54.2,0.58435754,,,0.2301676,,,0.18547486,,,,,,,,"Ryne Stanek",15947,592773
2022,"Zach Thompson","PIT",121.2,0.16201923,,0.33317308,,,0.21105769,,0.20865385,,,0.08509615,,,,"Zach Thompson",16094,605507
2022,"Jordan Romano","TOR",64,0.47927199,,,,,0.00303337,0.51769464,,,,,,,,"Jordan Romano",16122,605447
2022,"Carlos Rodón","SFG",178,0.61172529,,,,,,0.31122278,0.05728643,,,0.01976549,,,,"Carlos Rodon",16137,607074
2022,"Aaron Nola","PHI",205,0.33399144,,0.06515301,,,0.18821981,,,0.26521882,,0.14741691,,,,"Aaron Nola",16149,605400
2022,"Brandon Woodruff","MIL",153.1,0.38494878,,,,,0.21394799,0.11268716,0.12568952,,,0.16272656,,,,"Brandon Woodruff",16162,605540
2022,"Kyle Freeland","COL",174.2,0.23703704,,,,,0.22433862,0.21975309,,0.18236332,,0.13650794,,,,"Kyle Freeland",16256,607536
2022,"Tyler Mahle","- - -",120.2,0.51956107,,0.12977099,0.23664122,,,0.11402672,,,,,,,,"Tyler Mahle",16358,641816
2022,"Reynaldo López","CHW",65.1,0.55050505,,,,,,0.32323232,0.07878788,,,0.04747475,,,,"Reynaldo Lopez",16400,625643
2022,"Ryan Yarbrough","TBR",80,0.18181818,,0.3037694,,,0.00517369,,0.27050998,,,0.23872875,,,,"Ryan Yarbrough",16502,642232
2022,"Jordan Montgomery","- - -",178.1,0.17053407,,0.03830571,,,0.34585635,,0.2228361,,,0.22246777,,,,"Jordan Montgomery",16511,656756
2022,"Austin Gomber","COL",124.2,0.40602234,,,,,0.00097135,0.24623604,,0.17095678,,0.1758135,,,,"Austin Gomber",16561,596295
2022,"Erik Swanson","SEA",53.2,0.5483504,,,0.25369738,,,0.19795222,,,,,,,,"Erik Swanson",16587,657024
2022,"Bryan Abreu","HOU",60.1,0.45098039,,,,,0.00392157,0.44117647,0.10098039,,,0.00294118,,,,"Bryan Abreu",16609,650556
2022,"Ryan Thompson","TBR",42.2,0.10162003,,0.01325479,,,0.47717231,0.39322533,,,,0.01472754,,,,"Ryan Thompson",16647,657044
2022,"Tim Hill","SDP",48,0.2966443,,0.06711409,,,0.54496644,0.09127517,,,,,,,,"Tim Hill",16814,657612
2022,"Luke Weaver","- - -",35.2,0.59084605,,,,,0.01248266,0.0443828,0.09292649,,,0.259362,,,,"Luke Weaver",16918,596133
2022,"Elieser Hernández","MIA",62.1,0.43196347,,,,,0.07214612,0.36073059,,,,0.13515982,,,,"Elieser Hernandez",16933,622694
2022,"Trevor Williams","NYM",89.2,0.52807392,,,,,0.12651031,0.11727079,0.09737029,,,0.1307747,,,,"Trevor Williams",16977,592866
2022,"Tyler Beede","- - -",61.1,0.23973881,,,,,0.22854478,0.15298507,0.11473881,,,0.26399254,,,,"Tyler Beede",16981,595881
2022,"Tanner Banks","CHW",53,0.44640884,,,,,0.00110497,0.2961326,0.05303867,0.00110497,,0.20220994,,,,"Tanner Banks",16990,621383
2022,"Pablo López","MIA",180,0.38934708,,0.09415808,,,0.08075601,0.00137457,0.08075601,,,0.35360825,,,,"Pablo Lopez",17085,641154
2022,"Domingo Acevedo","OAK",67.2,0.4238806,,,,,0.00895522,0.34626866,,,,0.22089552,,,,"Domingo Acevedo",17092,642758
2022,"Austin Davis","- - -",56,0.42576029,,,,,0.03041145,0.38103757,0.00268336,,,0.16010733,,,,"Austin Davis",17117,656354
2022,"Raisel Iglesias","- - -",62,0.31562819,,,,,0.18386108,0.26046987,,,,0.24004086,,,,"Raisel Iglesias",17130,628452
2022,"Domingo Germán","NYY",72.1,0.27289547,,,,,0.12210916,,0.37280296,,,0.23219241,,,,"Domingo German",17149,593334
2022,"Dinelson Lamet","- - -",32.1,0.45376712,,,,,0.00513699,0.52568493,,,,0.01541096,,,,"Dinelson Lamet",17186,659275
2022,"Jalen Beeks","TBR",61,0.48248248,,0.01401401,,,,0.01101101,,,,0.49249249,,,,"Jalen Beeks",17192,656222
2022,"Ranger Suárez","PHI",155.1,0.17706708,,0.09555382,,,0.40171607,0.03237129,0.07800312,,,0.21528861,,,,"Ranger Suarez",17277,624133
2022,"Michael Kopech","CHW",119.1,0.61764706,,,,,,0.24975075,0.12013958,,,0.01246261,,,,"Michael Kopech",17282,656629
2022,"Framber Valdez","HOU",201.1,0.03611663,,,,,0.48873426,0.1010603,0.28230616,,,0.09178264,,,,"Framber Valdez",17295,664285
2022,"Justin Steele","CHC",119,0.5644685,,,,,0.07775591,0.31102362,0.02608268,,,0.02066929,,,,"Justin Steele",17312,657006
2022,"Brett Martin","TEX",50,0.10266667,,,,,0.35066667,0.18133333,0.36533333,,,,,,,"Brett Martin",17369,656685
2022,"Erick Fedde","WSN",127,,,0.27644628,,,0.39917355,,0.28842975,,,0.03595041,,,,"Erick Fedde",17425,607200
2022,"Jeff Hoffman","CIN",44.2,0.50353774,,,0.25589623,,,0.2370283,,,,0.00353774,,,,"Jeff Hoffman",17432,656546
2022,"Jonathan Hernández","TEX",30.1,0.01174168,,,,,0.42074364,0.36203523,,,,0.20547945,,,,"Jonathan Hernandez",17464,642546
2022,"Jack Flaherty","STL",36,0.47885196,,0.03625378,,,0.05740181,0.25075529,,0.16465257,,0.01208459,,,,"Jack Flaherty",17479,656427
2022,"Albert Abreu","- - -",38.2,0.11881188,,,,,0.48797737,0.29278642,,,,0.10042433,,,,"Albert Abreu",17485,656061
2022,"Spenser Watkins","BAL",105.1,0.38306943,,0.28136419,,,0.0182704,0.1772229,0.09683313,,,0.04323995,,,,"Spenser Watkins",17489,657093
2022,"Génesis Cabrera","STL",44.2,0.3423913,,0.01086957,,,0.17527174,,0.29619565,,,0.17527174,,,,"Genesis Cabrera",17490,650893
2022,"Diego Castillo","SEA",54.1,0.05601907,,,,,0.31108462,0.63289631,,,,,,,,"Diego Castillo",17496,650895
2022,"Jimmy Herget","LAA",69,0.02911647,,,,,0.28614458,0.34036145,0.27008032,,,0.07429719,,,,"Jimmy Herget",17556,623474
2022,"JT Brubaker","PIT",144,0.05837883,,,,,0.4199916,0.3099538,0.16043679,,,0.05123898,,,,"JT Brubaker",17578,664141
2022,"Tanner Scott","MIA",62.2,0.37863315,,,,,,0.62136685,,,,,,,,"Tanner Scott",17586,656945
2022,"Mitch Keller","PIT",159,0.33333333,,,,,0.22209696,0.22510334,0.15445321,,,0.06501315,,,,"Mitch Keller",17594,656605
2022,"Cristian Javier","HOU",148.2,0.60101801,,,,,,0.27603759,,0.08379013,,0.03915427,,,,"Cristian Javier",17606,664299
2022,"Tanner Rainey","WSN",30,0.70441459,,,,,,0.28982726,,,,0.00575816,,,,"Tanner Rainey",17610,663432
2022,"Taylor Clarke","KCR",49,0.42374854,,,,,,0.36204889,,,,0.21420256,,,,"Taylor Clarke",17611,664199
2022,"Justin Lawrence","COL",42.2,,,,,,0.55176933,0.44823067,,,,,,,,"Justin Lawrence",17639,664875
2022,"Jeffrey Springs","TBR",135.1,0.40390879,,,,,0.001396,0.24802234,,,,0.34667287,,,,"Jeffrey Springs",17677,605488
2022,"Ralph Garza Jr.","TBR",35,0.12645914,,0.09922179,,,0.33268482,0.22957198,0.0233463,,,0.18871595,,,,"Ralph Garza Jr.",17682,621248
2022,"Jose Cuas","KCR",37.2,0.00145349,,,,,0.61482558,0.36773256,,,,0.01598837,,,,"Jose Cuas",17701,621016
2022,"Trevor Megill","MIN",45,0.55426357,,,,,,0.1369509,,0.30878553,,,,,,"Trevor Megill",17722,656730
2022,"Nabil Crismatt","SDP",67.1,0.23352166,,,,,0.05743879,0.0047081,0.20338983,,,0.50094162,,,,"Nabil Crismatt",17732,622503
2022,"Evan Phillips","LAD",63,0.18634886,,0.2708559,,,0.1007584,0.44203684,,,,,,,,"Evan Phillips",17734,623465
2022,"Tyler Alexander","DET",101,0.23444375,,0.27718416,,,0.19547454,0.10810811,,,,0.18478944,,,,"Tyler Alexander",17735,641302
2022,"Drew Smith","NYM",46,0.52435897,,,,,0.00128205,0.35512821,0.06410256,,,0.05512821,,,,"Drew Smith",17755,622098
2022,"José Alvarado","PHI",51,0.01362089,,0.42905789,,,0.54483541,,0.01248581,,,,,,,"Jose Alvarado",17780,621237
2022,"Dillon Tate","BAL",73.2,,,0.00092764,,,0.51205937,0.24953618,,,,0.23747681,,,,"Dillon Tate",17796,622253
2022,"Ian Gibaut","- - -",36,0.43812233,,0.22617354,,,,0.22190612,,,,0.11379801,,,,"Ian Gibaut",17871,664139
2022,"Nestor Cortes","NYY",158.1,0.43894523,,0.29817444,,,0.03002028,0.1862069,0.00283976,,,0.04381339,,,,"Nestor Cortes",17874,641482
2022,"Dennis Santana","TEX",58.2,0.07265388,,,,,0.38950555,0.40464178,,,,0.13319879,,,,"Dennis Santana",17878,642701
2022,"Trent Thornton","TOR",46,0.41716867,,,,,0.0436747,0.38704819,0.15210843,,,,,,,"Trent Thornton",17948,663423
2022,"Tyler Gilbert","ARI",34.1,0.22695035,,0.34751773,0.12943262,,0.18262411,,,0.11347518,,,,,,"Tyler Gilbert",17964,656457
2022,"Brock Burke","TEX",82.1,0.63082707,,,,,0.03759398,0.19924812,,,,0.13233083,,,,"Brock Burke",17968,656271
2022,"Logan Webb","SFG",192.1,0.0322688,,,,,0.32934132,0.32701264,,,,0.31137725,,,,"Logan Webb",17995,657277
2022,"Triston McKenzie","CLE",191.1,0.56109726,,,,,,0.21945137,0.21945137,,,,,,,"Triston McKenzie",18000,663474
2022,"Phil Maton","HOU",65.2,0.43235832,,0.00639854,,,0.06581353,0.18007313,0.31444241,,,0.00091408,,,,"Phil Maton",18064,664208
2022,"Ryan Helsley","STL",64.2,0.56964657,,,,,,0.31912682,0.1049896,,,0.00623701,,,,"Ryan Helsley",18138,664854
2022,"Art Warren","CIN",36,0.41679389,,,,,,0.58320611,,,,,,,,"Art Warren",18251,605521
2022,"Jarlín García","SFG",65,0.42857143,,,,,,0.28275862,,,,0.28866995,,,,"Jarlin Garcia",18282,606424
2022,"Taylor Hearn","TEX",100,0.4801343,,0.01678791,,,0.14661444,0.2686066,,,,0.08785674,,,,"Taylor Hearn",18325,621368
2022,"James Kaprielian","OAK",134,0.48923767,,,,,0.05470852,0.22959641,0.12511211,,,0.10134529,,,,"James Kaprielian",18331,621076
2022,"Josh Staumont","KCR",37.2,0.5129959,,,,,0.13816689,0.00136799,0.34746922,,,,,,,"Josh Staumont",18335,622251
2022,"Jaime Barria","LAA",79.1,0.18521817,,,,,0.20658949,0.47105966,,,,0.13713268,,,,"Jaime Barria",18356,642545
2022,"Connor Overton","CIN",33,0.26439232,,0.00852878,,,0.21748401,0.30916844,0.01492537,,,0.18550107,,,,"Connor Overton",18376,656818
2022,"Scott Effross","- - -",56.2,0.11165644,,,,,0.3398773,0.40245399,,,,0.14601227,,,,"Scott Effross",18384,664123
2022,"Enyel De Los Santos","CLE",53.1,0.60401891,,0.00118203,,,,0.28368794,,,,0.11111111,,,,"Enyel De Los Santos",18403,660853
2022,"José Urquidy","HOU",164.1,0.52727273,,0.04848485,,,,0.13522727,0.1405303,,,0.14848485,,,,"Jose Urquidy",18413,664353
2022,"Phil Bickford","LAD",61,0.67774421,,,,,0.00302115,0.31822759,,,,0.00100705,,,,"Phil Bickford",18519,641360
2022,"Dylan Cease","CHW",184,0.39775641,,,,,0.00961538,0.42884615,,0.13942308,,0.02435897,,,,"Dylan Cease",18525,656302
2022,"Sam Hentges","CLE",62,0.37248677,,0.0010582,,,0.25608466,0.15873016,0.21164021,,,,,,,"Sam Hentges",18548,656529
2022,"A.J. Minter","ATL",70,0.49774977,,0.32133213,,,,,,,,0.18091809,,,,"A.J. Minter",18655,621345
2022,"Jake Woodford","STL",48.1,0.21377331,,,,,0.38163558,0.28263989,0.08464849,,,0.03730273,,,,"Jake Woodford",18674,663765
2022,"Freddy Peralta","MIL",78,0.54915004,,,,,,0.18477458,0.16186253,,,0.10421286,,,,"Freddy Peralta",18679,642547
2022,"Sandy Alcantara","MIA",228.2,0.25153941,,,,,0.24969212,0.21982759,0.0033867,,,0.27555419,,,,"Sandy Alcantara",18684,645261
2022,"Dillon Peters","PIT",39.1,0.23343849,,,,,0.26971609,0.11041009,0.14511041,,,0.24132492,,,,"Dillon Peters",18790,596071
2022,"Tommy Nance","MIA",43.2,0.13315579,,,,,0.29027963,0.18375499,0.39280959,,,,,,,"Tommy Nance",19178,667297
2022,"Kirby Snead","OAK",44.2,0.13717949,,,,,0.41794872,0.37435897,,,,0.07051282,,,,"Kirby Snead",19179,669912
2022,"José Quijada","LAA",40.2,0.84949349,,,,,,0.04196816,,,,0.10853835,,,,"Jose Quijada",19200,650671
2022,"Dakota Hudson","STL",139.2,0.2015091,,,,,0.35952064,0.26276076,0.13581891,,,0.04039059,,,,"Dakota Hudson",19206,641712
2022,"Mitch White","- - -",99,0.45247813,,,,,0.06472303,0.27346939,0.17084548,,,0.03848397,,,,"Mitch White",19225,669952
2022,"Cole Irvin","OAK",181,0.37509579,,0.01992337,,,0.21494253,,0.20727969,,,0.18275862,,,,"Cole Irvin",19244,608344
2022,"Seranthony Domínguez","PHI",51,0.37667072,,0.00972053,,,0.31956258,0.24665857,,,,0.04738761,,,,"Seranthony Dominguez",19249,622554
2022,"Justin Dunn","CIN",31,0.4962963,,,,,,0.23888889,0.21481481,,,0.05,,,,"Justin Dunn",19268,643290
2022,"Vladimir Gutierrez","CIN",36.2,0.49707602,,,,,,0.21929825,0.13011696,,,0.15350877,,,,"Vladimir Gutierrez",19278,661269
2022,"Zac Gallen","ARI",184,0.48040886,,0.14855196,,,0.00034072,0.0088586,,0.21942078,,0.14241908,,,,"Zac Gallen",19291,668678
2022,"Trevor Richards","TOR",64,0.44368014,,,,,,,0.1805675,,,0.37575236,,,,"Trevor Richards",19309,670950
2022,"Cal Quantrill","CLE",186.1,0.02877698,,0.35971223,,,0.45015416,,0.04282288,,,0.11853374,,,,"Cal Quantrill",19312,615698
2022,"Eric Lauer","MIL",158.2,0.43946188,,0.1980568,,,,0.17301943,0.15881913,,,0.03064275,,,,"Eric Lauer",19316,641778
2022,"Matt Festa","SEA",54,0.43207127,,,,,0.00334076,0.56458797,,,,,,,,"Matt Festa",19330,670036
2022,"A.J. Puk","OAK",66.1,0.4505597,,,,,0.16697761,0.37033582,,,,0.01212687,,,,"A.J. Puk",19343,640462
2022,"Daulton Jefferies","OAK",39.1,0.12111293,,0.20458265,,,0.34042553,0.13584288,,,,0.19803601,,,,"Daulton Jefferies",19345,641726
2022,"Caleb Ferguson","LAD",34.2,0.66896552,,,,,,,0.33103448,,,,,,,"Caleb Ferguson",19349,657571
2022,"Dean Kremer","BAL",125.1,0.32717001,,0.30868002,,,0.08731382,,0.12326656,,,0.15356959,,,,"Dean Kremer",19350,665152
2022,"Corbin Burnes","MIL",202,0.00488699,,0.55436775,,,0.06719609,0.09193647,0.18387294,,,0.09773977,,,,"Corbin Burnes",19361,669203
2022,"Keegan Akin","BAL",81.2,0.51983806,,,,,,0.29473684,0.00404858,,,0.18137652,,,,"Keegan Akin",19362,669211
2022,"Walker Buehler","LAD",65,0.33843212,,0.24760994,,,0.04971319,0.11759082,,0.16826004,,0.07839388,,,,"Walker Buehler",19374,621111
2022,"Tony Gonsolin","LAD",130.1,0.39156328,,,0.27543424,,,0.21439206,0.11861042,,,,,,,"Tony Gonsolin",19388,664062
2022,"Colin Poche","TBR",58.2,0.77492292,,,,,,0.01438849,0.21068859,,,,,,,"Colin Poche",19403,621363
2022,"Dane Dunning","TEX",153.1,0.00117739,,0.11930926,,,0.39874411,0.27825746,,0.00039246,,0.20211931,,,,"Dane Dunning",19409,641540
2022,"Shane Bieber","CLE",200,0.34434783,,0.1586087,,,,0.29495652,,0.17878261,,0.02330435,,,,"Shane Bieber",19427,669456
