Season,Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
2023,"Andrew Chafin","- - -",51.1,5.9636941445840375,,,,,9.215665991512346,0.6119838986234399,,,,6.571957111358643,,,"Andrew Chafin",12988,605177
2023,"Anthony DeSclafani","SFG",99.2,-6.5271629529121595,,,,,-9.736270531942678,1.5970444274463242,,4.867316025954026,,-9.365652536091051,,,"Anthony DeSclafani",13050,543101
2023,"Yu Darvish","SDP",136.1,-4.461230931889397,,0.4550855617330532,-4.418437043128655,,-9.07601817872276,5.889325953241604,6.295198713030134,4.960103768069728,,-6.671266555786133,,,"Yu Darvish",13074,506433
2023,"Gerrit Cole","NYY",209,-5.416181848404255,,0.7825462673021399,,,,1.9126995304493046,,5.088497277462121,,-8.614940987124463,,,"Gerrit Cole",13125,543037
2023,"Derek Law","CIN",55,-2.92256933812937,,0.9005821228027344,,,-7.637768054830617,1.514052411159837,0.3206069779396057,,,-8.742524603138799,,,"Derek Law",13133,571882
2023,"Eduardo Rodriguez","DET",152.2,3.7807138435902647,,-0.3157273342734889,,,8.29586348100142,-0.5551486545138888,,,,9.667560032435826,,,"Eduardo Rodriguez",13164,593958
2023,"Zach Davies","ARI",82.1,-7.638170592178255,,-2.1704206297383504,,,-10.01008746952002,3.3850475311279298,4.776756950046705,,,-8.873777980753033,,,"Zach Davies",13183,605200
2023,"Jordan Weems","WSN",54.2,-4.683997901710304,,,,,,2.6340344268875313,8.474839528401693,,,-7.031823900010851,,,"Jordan Weems",13190,607179
2023,"Michael Fulmer","CHC",57,-0.4500206936808193,,2.697107187298496,,,-8.368957047235398,8.350385685556942,,,,-7.421461967572774,,,"Michael Fulmer",13218,605242
2023,"Ross Stripling","SFG",89,-2.431767297169519,,,-10.00841815655048,,-7.161799416613223,2.058490177370467,,3.3513596852620444,,-5.160743204752604,,,"Ross Stripling",13273,548389
2023,"Danny Coulombe","BAL",51.1,0.14270329475402832,,-2.095835396655896,-4.156028747558594,,5.72458929764597,-6.726928298537795,,-3.0377073823735956,,7.913982190583882,,,"Danny Coulombe",13293,543056
2023,"Hoby Milner","MIL",64.1,10.63348388671875,,,,,11.719434394211065,-6.6714434455422795,,,,10.15330933988764,,,"Hoby Milner",13346,571948
2023,"Steven Matz","STL",105,,,,,,8.902967638996774,1.488345781962077,-7.374237060546875,,,8.227393342557486,,,"Steven Matz",13361,571927
2023,"Dylan Floro","- - -",56.2,-6.621067698408917,,,,,-10.465626835043913,-0.3829618507707623,,,,-10.343398512455455,,,"Dylan Floro",13394,571670
2023,"Matt Koch","COL",38.2,-5.917513381603152,,0.8329429246377253,,,,4.956156129837036,,,,-3.0575547218322754,,,"Matt Koch",13420,571863
2023,"Drew VerHagen","STL",61,-1.7284459903887457,,2.6615437514909353,,,-7.357891743409567,7.925899552710263,,,,-4.042134602864583,,,"Drew VerHagen",13424,572403
2023,"Marcus Stroman","CHC",136.2,-4.071574121548984,,0.3881345783483307,-8.135068046976123,,-6.41258701839559,2.253468918589364,7.211169186316932,,,,,,"Marcus Stroman",13431,573186
2023,"Pierce Johnson","- - -",62.2,-6.119371823615428,,,,,,3.8327142000198364,4.481065516935247,,,,,,"Pierce Johnson",13435,572955
2023,"Taylor Rogers","SFG",51.2,,,-0.558157808640424,,,9.820872753341764,-7.777421337063029,,,,,,,"Taylor Rogers",13449,573124
2023,"Lucas Sims","CIN",61,-4.549469457531182,,,,,10.985151672363282,8.104880800854401,7.289272185294859,,,,,,"Lucas Sims",13470,608371
2023,"Blake Snell","SDP",180,3.3000784545343933,,,,,,-0.8687542401827298,-6.520713015226276,,,7.871153112960188,,,"Blake Snell",13543,605483
2023,"Steven Okert","MIA",58.2,6.0958578095181295,,,,,9.81732177734375,-4.850220983886719,,,,,,,"Steven Okert",13580,595345
2023,"Robert Stephenson","- - -",52.1,-7.059280565049913,,-0.910734249066703,-7.383156105324074,,,1.779716616091521,4.864208221435547,,,,,,"Robert Stephenson",13594,596112
2023,"Carl Edwards Jr.","WSN",31.2,0.937078806275096,,,,,-1.9384889602661133,,3.5976597377232142,,,-7.915040898143797,,,"Carl Edwards Jr.",13607,605218
2023,"Jakob Junis","SFG",86,-4.620468012491862,,,,,-8.334022936613664,6.770538541029126,,,,-7.379453354987545,,,"Jakob Junis",13619,596001
2023,"Clay Holmes","NYY",63,-5.02201779683431,,,,,-9.099300153164668,3.389599922375801,,,,,,,"Clay Holmes",13649,605280
2023,"Max Fried","ATL",77.2,0.8890669778819235,,-1.9308951637961649,,,6.086306637280608,-4.087469616075502,-5.004044057600174,,,7.383581840701219,,,"Max Fried",13743,608331
2023,"Chris Stratton","- - -",82.2,-2.537918131949124,,,,,,2.834234863747167,8.784868547028186,,,-7.810722506776148,,,"Chris Stratton",13761,608717
2023,"Dominic Leone","- - -",54,-4.29390605579723,,0.536363479069301,,,-8.930560545487838,2.4419736466317805,,,,,,,"Dominic Leone",13763,608678
2023,"JT Chargois","MIA",42.1,-8.149252943559127,,,,,-11.042358912778704,1.3535402213057426,,,,,,,"JT Chargois",13767,608638
2023,"Zach Eflin","TBR",177.2,-5.1429765809257075,,0.6574599402291434,,,-10.19492092572904,8.28018755617395,5.918723104979749,,,-9.598453900286259,,,"Zach Eflin",13774,621107
2023,"Alex Wood","SFG",97.2,,,,,,10.050404319913172,-3.13218203146896,,1.6666948795318604,,9.0709765625,,,"Alex Wood",13781,622072
2023,"Matt Strahm","PHI",87.2,8.478914480348461,,-0.4076631518377774,,,10.875468730926514,-4.469045235770089,,,,10.41137466430664,,,"Matt Strahm",13799,621381
2023,"Paul Sewald","- - -",60.2,-7.071344436722702,,,,,,5.189913225603533,,,,,,,"Paul Sewald",13892,623149
2023,"Chris Flexen","- - -",102.1,-0.2567629026069801,,3.7498024669602685,,,-4.0803455745472625,3.7111959120806524,4.043998767168094,,,-6.304147089079182,,,"Chris Flexen",13896,623167
2023,"Brent Suter","COL",69.1,-1.2622400947239087,,,,,6.157634390338864,-1.907486993758405,,,,5.538363860318653,,,"Brent Suter",13942,608718
2023,"Michael Wacha","SDP",134.1,-4.663817213174883,,-0.2808118350263955,,,-8.584816935911016,,6.290007672991071,,,-8.439011377080613,,,"Michael Wacha",14078,608379
2023,"Kevin Gausman","TOR",185,-6.785039262692185,,,-10.02656465723237,,,0.10187561634444038,,,,,,,"Kevin Gausman",14107,592332
2023,"José Berríos","TOR",189.2,-5.759679217967446,,,,,-9.613452280405406,,8.088765041307472,,,-8.707397236130294,,,"Jose Berrios",14168,621244
2023,"Josh Hader","SDP",56.1,,,,,,5.169969426572712,-0.13180278746549748,,,,8.373381696428572,,,"Josh Hader",14212,623352
2023,"Wandy Peralta","NYY",54,6.964721043904622,,,,,9.836956619122706,0.1517703346584154,,,,9.676592325426869,,,"Wandy Peralta",14295,593974
2023,"Joel Payamps","MIL",70.2,-5.754556461256378,,,,,-9.504807010773689,5.910672433035714,,,,-9.455398002680202,,,"Joel Payamps",14332,606303
2023,"Ty Blach","COL",78,,,2.4481752203982414,,,9.937820017423562,,-0.8362532839363004,,,9.328730210608478,,,"Ty Blach",14361,621389
2023,"Tyler Glasnow","TBR",120,-1.1257508293030754,,,,,-4.606695992606027,0.6030197953960783,-0.05318147357147519,,,-7.961793518066406,,,"Tyler Glasnow",14374,607192
2023,"Yunior Marte","PHI",39.1,-7.614434283712636,,,,,-10.141673743206521,2.012332854533273,,,,,,,"Yunior Marte",14416,628708
2023,"Hyun Jin Ryu","TOR",52,7.27397498069154,,0.836467475648139,,,10.267605938488924,,-6.935473804742518,,,8.496908843832673,,,"Hyun Jin Ryu",14444,547943
2023,"José Leclerc","TEX",57,-2.168869507903608,,2.0172782311072717,,,-7.8250732421875,3.3939833162671924,6.496068000793457,,,-7.6613243689903845,,,"Jose Leclerc",14524,600917
2023,"Jorge López","- - -",59,-7.290903018999703,,,,,-10.5149371879181,2.224005576891777,,3.941950096274322,,-9.63291161461214,,,"Jorge Lopez",14527,605347
2023,"Carlos Estévez","LAA",62.1,-5.4224569819679616,,,,,,2.6131272379557293,3.355926513671875,,,-7.242810930524554,,,"Carlos Estevez",14542,608032
2023,"José Ruiz","- - -",44.1,-3.629818474736195,,,,,-7.762596084410886,,-0.003065248957851477,,,-8.724136361451906,,,"Jose Ruiz",14552,614179
2023,"Andrés Machado","WSN",50,-6.245830335115132,,,,,-10.067188345508658,1.7311488132850796,,,,-8.730024597454518,,,"Andres Machado",14681,600921
2023,"Paul Blackburn","OAK",103.2,-4.090995830493969,,1.753437714539371,,,-7.880845023261176,7.5768712660845585,3.1659813885275088,,,-7.481146912347703,,,"Paul Blackburn",14739,621112
2023,"Julio Urías","LAD",117.1,2.634231036164466,,-2.7343496579175803,,,,,-9.45346899634009,,,8.675184368265086,,,"Julio Urias",14765,628711
2023,"Emilio Pagán","MIN",69.1,-4.632252732368364,,1.8725873123515735,-8.164389850529096,,,,2.390619066026476,,,,,,"Emilio Pagan",14771,641941
2023,"Buck Farmer","CIN",75,-6.904690470532319,,,,,,4.15949252953276,,,,-8.616779733211436,,,"Buck Farmer",14814,571656
2023,"Dylan Covey","- - -",43,-3.99568772315979,,0.4934361888672495,-4.260991949784128,,-8.171202602765417,2.5921432757503773,,,,-7.639908654349191,,,"Dylan Covey",14825,592229
2023,"Michael Lorenzen","- - -",153,-7.269831203223727,,-0.7460739856416528,,,-9.523119107098646,1.8267393302374075,1.6354381331691035,,,-9.524020655014935,,,"Michael Lorenzen",14843,547179
2023,"Joe Mantiply","ARI",39,8.658411026000977,,,,,11.00573433051675,,-3.616396754042907,,,9.631486947985662,,,"Joe Mantiply",14857,573009
2023,"Sam Moll","- - -",62.1,6.365570585857066,,,,,9.973584757765678,-9.008586195326343,,,,7.8692537035260886,,,"Sam Moll",14874,594580
2023,"Jon Gray","TEX",157.1,-6.319315231293146,,,,,,2.010658288177138,6.443589081635347,,,-8.69783733560027,,,"Jon Gray",14916,592351
2023,"Ben Lively","CIN",88.2,-4.378388207237999,,-0.8973036373362822,,,-8.504406617419555,5.444468180338542,4.96543209369366,,,-9.075621476410129,,,"Ben Lively",14932,594902
2023,"Chad Kuhl","WSN",38.1,-4.9604684237776135,,,,,-7.679963288483797,1.823404386150303,,5.001484742035737,,-8.41503686615915,,,"Chad Kuhl",14975,641771
2023,"Giovanny Gallegos","STL",55,-5.437645714562218,,,,,,-0.44650742360607043,,,,-6.2511001094695064,,,"Giovanny Gallegos",14986,606149
2023,"Scott Barlow","- - -",68,-3.094629702360734,,,,,-8.517823978346222,5.41840259448902,8.439444926247669,,,,,,"Scott Barlow",14993,605130
2023,"Kyle Finnegan","WSN",69.1,-6.822718578407622,,,-5.585872009722856,,,0.8302283451474947,,,,,,,"Kyle Finnegan",15009,640448
2023,"Tim Mayza","TOR",53.1,-6.0546746253967285,,,,,9.687653031603393,-0.06870421359413549,,,,,,,"Tim Mayza",15042,641835
2023,"Trevor Gott","- - -",58,-5.844250830534462,,0.340491599437454,,,-10.604184318991269,,4.814543350883152,,,-9.243831443786622,,,"Trevor Gott",15046,641627
2023,"Austin Voth","BAL",34.2,-4.514431470061002,,0.8852212235734269,,,,6.64623390053803,8.543951064504254,,,,,,"Austin Voth",15047,608723
2023,"Yency Almonte","LAD",48,-5.4166384719488185,,-0.6096700032552084,,,-10.394689020120873,6.943584594726563,,,,-10.179248286228553,,,"Yency Almonte",15068,622075
2023,"Justin Topa","SEA",69,,,-2.279345168280847,,,-10.645863306343683,7.1053808904757165,,,,-10.784966267330546,,,"Justin Topa",15145,623437
2023,"Keynan Middleton","- - -",50.2,-5.173348592122395,,,,,,1.2739115050344756,,,,-8.43463267812287,,,"Keynan Middleton",15264,641871
2023,"Austin Pruitt","OAK",48.1,-2.0564384845772175,,,,,-7.0182499395352655,3.0188503923087286,4.187125034019595,,,-7.240811223569124,,,"Austin Pruitt",15290,643493
2023,"Andrew Heaney","TEX",147.1,10.054512256961736,,,,,,-2.186991428054926,-4.8363871574401855,,,10.875510771528663,,,"Andrew Heaney",15423,571760
2023,"Matthew Boyd","DET",71,6.94621108807131,,,,,10.106938059737043,-2.1163933120087948,-8.9993896484375,,,8.482226228060787,,,"Matthew Boyd",15440,571510
2023,"Nick Pivetta","BOS",142.2,-2.690148033572986,,2.5497679351478495,-2.8952626315030185,,,4.436640213946907,4.119946663383731,,,,,,"Nick Pivetta",15454,601713
2023,"Marco Gonzales","SEA",50,8.28381470959596,,1.7329582966549295,,,12.442829132080078,,-0.4657998766217913,,,10.73816067442602,,,"Marco Gonzales",15467,594835
2023,"Lucas Giolito","- - -",184.1,-3.5023682370492337,,,,,,0.3583236465708132,3.235692316172074,,,-7.623045927669415,,,"Lucas Giolito",15474,608337
2023,"Hunter Harvey","WSN",60.2,-4.985319460964533,,,-6.5217095269097225,,,0.5995943439540579,3.487340148066131,,,,,,"Hunter Harvey",15507,640451
2023,"Kendall Graveman","- - -",66.1,-5.460478885240289,,,,,-9.578246512913813,2.4464454650878906,3.6974723052978518,,,-8.320970591932241,,,"Kendall Graveman",15514,608665
2023,"Tyler Rogers","SFG",74,,,,,,-1.1444608738111413,4.52801346909153,,,,,,,"Tyler Rogers",15541,643511
2023,"Mark Leiter Jr.","CHC",64.1,-4.1165551473928055,,0.8015324303863245,-3.8195936792740253,,-8.293949422611531,,4.601195653279622,,,,,,"Mark Leiter Jr.",15551,643410
2023,"Miguel Castro","ARI",64.2,,,,,,-10.68304386317173,5.189200846354167,,,,-10.220579528808594,,,"Miguel Castro",15684,612434
2023,"Luis Castillo","SEA",197,-7.58787072316409,,,,,-11.246663695013066,-0.17742692114601671,,,,-10.8071552734375,,,"Luis Castillo",15689,622491
2023,"Jimmy Cordero","NYY",32.2,-4.784373601277669,,,,,-9.423058129950817,3.508055546900609,,,,-8.944811684744698,,,"Jimmy Cordero",15690,622772
2023,"Brad Keller","KCR",45.1,0.7005757237528707,,,,,-6.18821216415573,6.313334728109425,2.0749383275908544,,,-5.821944378040455,,,"Brad Keller",15734,641745
2023,"Joe Jiménez","ATL",56.1,-5.893550081073113,,,,,,2.1174937391114983,,,,-9.778482148141572,,,"Joe Jimenez",15761,641729
2023,"Devin Williams","MIL",58.2,-6.890355785472973,,-1.1803312630488956,,,,,,,,-12.113251010359745,,,"Devin Williams",15816,642207
2023,"Zack Littell","- - -",90,-5.030295608704349,,,-5.196559292662378,,-8.744977907700973,1.2794743595701275,,,,,,,"Zack Littell",15823,641793
2023,"Sean Manaea","SFG",117.2,9.204520180033066,,5.111201763153076,,,11.969671726226807,-2.4930365027450936,,,,8.015141965325036,,,"Sean Manaea",15873,640455
2023,"Luis Severino","NYY",89.1,-4.796877349105128,,1.5764712645083057,,,-8.240445285373264,5.215749088250076,,,,-8.098752206270811,,,"Luis Severino",15890,622663
2023,"Ryne Stanek","HOU",50.2,-5.700411739864865,,,-7.077428343949045,,,0.9915870867277446,-0.6938536763191223,,,8.845109939575195,,,"Ryne Stanek",15947,592773
2023,"Jordan Romano","TOR",59,-3.1055132456534773,,,,,-8.12842845916748,1.7108041086504537,,,,,,,"Jordan Romano",16122,605447
2023,"Carlos Rodón","NYY",64.1,4.115126465560756,,,,,,-3.803252893850344,-3.3448268942636985,,,7.1100514729817705,,,"Carlos Rodon",16137,607074
2023,"Aaron Nola","PHI",193.2,-7.630803571428571,,-0.3315879821777344,,,-10.583450633081897,,,6.50185466910824,,-8.94745092147436,,,"Aaron Nola",16149,605400
2023,"Brandon Woodruff","MIL",67,-3.547686710535923,,,,,-8.33882720814001,1.280805260244042,0.8369340664002953,,,-9.332959579839939,,,"Brandon Woodruff",16162,605540
2023,"Spencer Turnbull","DET",31,-1.382178955078125,,,,,-8.398556718202395,4.13645984280494,6.340825934159128,,,-11.064495149205943,,,"Spencer Turnbull",16207,605513
2023,"Kyle Freeland","COL",155.2,3.9765482034769146,,,,,7.9825886924945015,-0.3078255368952166,,-0.8760319115980616,,6.7232362915869475,,,"Kyle Freeland",16256,607536
2023,"Aaron Bummer","CHW",58.1,7.085297631435707,,-0.8895920720593683,,,8.958084290286145,-8.724423057154604,,,,8.854246139526367,,,"Aaron Bummer",16258,607481
2023,"Ryan Borucki","PIT",40.1,,,,,,10.321730497841523,-1.0947548434220624,,,,8.787489422297073,,,"Ryan Borucki",16350,621366
2023,"Reynaldo López","- - -",66,-5.514902580015121,,,,,,2.6193958846005527,2.769960403442383,,,-7.566137394538292,,,"Reynaldo Lopez",16400,625643
2023,"Yonny Chirinos","- - -",85,-6.826691150665283,,,-3.672101079201212,,-10.005646091576411,0.1414547214618308,,,,,,,"Yonny Chirinos",16401,630023
2023,"Victor González","LAD",33.2,,,,,,10.741806840163012,0.2239946252421329,,,,8.898642800071023,,,"Victor Gonzalez",16408,624647
2023,"Brent Honeywell","- - -",52.1,-4.004544627213105,,,,,-9.340806007385254,6.3764573041130514,,,,-7.73655078125,-5.394853695018871,,"Brent Honeywell",16466,641703
2023,"Ryan Yarbrough","- - -",89.2,8.566193953804348,,1.8148699673739346,,,10.532500267028809,,-6.885529677932327,,,9.71787571262669,,,"Ryan Yarbrough",16502,642232
2023,"Jordan Montgomery","- - -",188.2,4.120509092269406,,-0.6615529656410217,,,9.254911488711786,,-1.200590295806366,,,5.5830479552036625,,,"Jordan Montgomery",16511,656756
2023,"Austin Gomber","COL",139,4.516424566978398,,,,,7.463165893554687,-2.1356372745355703,,-3.949404553155214,,5.7951948116987175,,,"Austin Gomber",16561,596295
2023,"Erik Swanson","TOR",66.2,-6.173917509818989,,,-7.36661864749006,,,2.327696300688244,,,,,,,"Erik Swanson",16587,657024
2023,"Bryan Abreu","HOU",72,-4.986535081882515,,,,,,4.4155311208904715,2.6754748821258545,,,,,,"Bryan Abreu",16609,650556
2023,"Jeff Brigham","NYM",37.2,-6.063840937793703,,-0.7673274963859498,,,,7.512674896559234,,,,,,,"Jeff Brigham",16631,656257
2023,"Ryan Thompson","- - -",30.2,-6.538822333017985,,,,,-9.252244813611892,8.694768002158717,,,,-3.645611047744751,,,"Ryan Thompson",16647,657044
2023,"Julian Merryweather","CHC",72,-4.13584674971987,,,,,,0.2190122393779574,,,,-6.809864873471468,,,"Julian Merryweather",16703,657240
2023,"Tim Hill","SDP",44.1,11.266466400588769,,6.539337635040283,,,10.35585645504568,3.4422611437345805,,,,,,,"Tim Hill",16814,657612
2023,"Brennan Bernardino","BOS",50.2,,,,,,9.558469152351838,,-8.560818638581894,,,9.62220827738444,,,"Brennan Bernardino",16835,657514
2023,"Luke Weaver","- - -",123.2,-4.687158448633012,,0.40987557365048316,,,,2.1050499727810856,,1.1023609602495972,,-7.96619003430932,,,"Luke Weaver",16918,596133
2023,"Touki Toussaint","- - -",87,-5.710634521484375,,,-6.6370834704266475,,-9.479115924564018,2.1653213500976562,6.620214025958691,,,,,,"Touki Toussaint",16929,657053
2023,"Trevor Williams","WSN",144.1,-4.323114941061175,,,,,-9.22583710835242,3.0880090974506578,4.300722249348959,,,-8.711765502656599,,,"Trevor Williams",16977,592866
2023,"Tanner Banks","CHW",61,1.9446277832717038,,,,,7.0926666259765625,-2.0005111444191854,-6.505194111874229,,,7.097593008753765,,,"Tanner Banks",16990,621383
2023,"Pablo López","MIN",194,-3.4232628329488257,,,,,-8.533712768554688,6.695992012142028,4.5468646385941645,,,-9.940904192789969,,,"Pablo Lopez",17085,641154
2023,"Raisel Iglesias","ATL",55.2,-4.980258420216951,,,,,-9.603478438017385,4.332947232829991,,,,-9.077855411492264,,,"Raisel Iglesias",17130,628452
2023,"Domingo Germán","NYY",108.2,-6.3251804868206705,,,,,-10.277097110090585,,-0.11455632949016503,,,-10.382792110719542,,,"Domingo German",17149,593334
2023,"Gabe Speier","SEA",54.2,6.109025366512346,,,,,10.489288500567389,-1.206994604394139,,,,8.299866896409254,,,"Gabe Speier",17170,642100
2023,"Jalen Beeks","TBR",42.1,3.7088024211379715,,-0.9497902699005909,,,,-0.8795011477036909,,,,10.152816207320601,,,"Jalen Beeks",17192,656222
2023,"Ranger Suárez","PHI",125,4.436129099762385,,-0.7310738956227022,,,9.576920228450176,-2.6007043665105645,-6.033175786336263,,,8.213481944094422,,,"Ranger Suarez",17277,624133
2023,"Michael Kopech","CHW",129.1,-5.929541191530611,,,,,,2.2639737909490414,2.924066917183473,,,-8.907723843063438,,,"Michael Kopech",17282,656629
2023,"Framber Valdez","HOU",198,3.9681742986043296,,-0.4055256652832031,,,9.26220703125,-1.313560634271644,-4.662855232802014,,,9.052555092467603,,,"Framber Valdez",17295,664285
2023,"Justin Steele","CHC",173.1,-0.14583333636809648,,,,,5.266839027404785,-7.349016346947194,-5.795656989602482,,,6.73474611554827,,,"Justin Steele",17312,657006
2023,"Jeff Hoffman","PHI",52.1,-7.566064951371174,,,-9.518856319304435,,-10.296142578125,1.801720692561223,,,,,,,"Jeff Hoffman",17432,656546
2023,"Jonathan Hernández","TEX",31.2,,,,,,-10.493081415673638,1.9514119802427685,,,,-11.31636329933449,,,"Jonathan Hernandez",17464,642546
2023,"Jack Flaherty","- - -",144.1,-1.9451182770164503,,1.8840420774834925,,,-6.440556452824519,3.294605706169211,,7.3734153509140015,,-7.296079236407612,,,"Jack Flaherty",17479,656427
2023,"Daniel Duarte","CIN",31.2,-4.929585774739583,,1.9373434961369607,,,-9.993319084307899,7.747141911433293,,,,-9.171491574018429,,,"Daniel Duarte",17480,650960
2023,"Albert Abreu","NYY",59,-5.630457261029412,,,,,-8.058804735725309,1.1886815406356654,,,,-10.026829427083333,,,"Albert Abreu",17485,656061
2023,"Génesis Cabrera","- - -",55.2,5.370495142811589,,0.393817148710552,,,9.14611133176889,,-4.401919047037761,,,8.328982426570011,,,"Genesis Cabrera",17490,650893
2023,"Tanner Scott","MIA",78,3.1521375962904283,,,,,,-2.7715861002604165,,,,,,,"Tanner Scott",17586,656945
2023,"Mitch Keller","PIT",194.1,-5.781193682898773,,1.363737076047867,,,-9.540909028389084,9.803100829590818,6.612822383283133,,,-9.403142062100498,,,"Mitch Keller",17594,656605
2023,"Cristian Javier","HOU",162,-3.732629147777943,,,,,,7.376846878616898,,6.455943867907546,,-9.563344234178047,,,"Cristian Javier",17606,664299
2023,"Taylor Clarke","KCR",59,-3.186734697895665,,,,,,3.4049819535277908,,,,-8.9941106220571,,,"Taylor Clarke",17611,664199
2023,"Justin Lawrence","COL",75,,,,,,-9.528790925678454,7.228388688799827,,,,,,,"Justin Lawrence",17639,664875
2023,"Jose Cuas","- - -",65.1,-7.870752077517302,,,,,-11.118462678306123,1.3546086256496441,,,,-10.063220083713531,,,"Jose Cuas",17701,621016
2023,"Trevor Megill","MIL",34.2,-3.154522913473624,,,,,,,,3.0089574345571553,,,,,"Trevor Megill",17722,656730
2023,"Evan Phillips","LAD",61.1,-6.739448078517808,,-1.0891395568847657,,,-9.9692138671875,7.599233187161959,,,,,,,"Evan Phillips",17734,623465
2023,"Tyler Alexander","DET",44,4.846700898015686,,-0.6902495933180096,,,9.285341288248699,-2.574222278594971,,,,7.935469022004501,,,"Tyler Alexander",17735,641302
2023,"Drew Smith","NYM",56.1,-5.025546993013595,,,,,-10.448918342590332,3.9140122675262723,7.882034965183424,,,-8.994040309792698,,,"Drew Smith",17755,622098
2023,"José Alvarado","PHI",41.1,,,-0.17930366167056014,,,7.647191598874714,,,,,,,,"Jose Alvarado",17780,621237
2023,"Adbert Alzolay","CHC",64,-5.445910705262749,,1.6918050448099773,,,-8.865331371410473,3.071257966694079,,,,-7.664167785644532,,,"Adbert Alzolay",17859,640470
2023,"Ian Gibaut","CIN",75.2,-3.2540278631203186,,1.811926195324373,,,,7.714456791934288,,,,-9.493983677455358,,,"Ian Gibaut",17871,664139
2023,"Nestor Cortes","NYY",63.1,2.608628526866007,,-2.133450792981433,,,7.245989227294922,-8.498140052930843,,,,8.594228108723959,,,"Nestor Cortes",17874,641482
2023,"Tayler Saucedo","SEA",47.2,6.894280751546224,,,,,10.69879634796627,-3.618607525664251,-6.262810601128472,,,10.886520086550245,,,"Tayler Saucedo",17888,642048
2023,"Trent Thornton","- - -",31.1,-2.0781955471286526,,,,,-6.907440459286725,7.977043378471148,4.741281032562256,,,,,,"Trent Thornton",17948,663423
2023,"Brock Burke","TEX",59.2,4.862214479608051,,,,,9.399297274076021,0.6261617083882176,,,,9.284398193359374,,,"Brock Burke",17968,656271
2023,"Peter Lambert","COL",87.1,-5.1603193253555535,,,,,,3.2315140422592816,3.1467982997065005,,,-7.277525171740302,,,"Peter Lambert",17969,663567
2023,"Logan Webb","SFG",216,-5.883141672509348,,,,,-9.609876082631086,6.487857540861813,,,,-6.855440721771148,,,"Logan Webb",17995,657277
2023,"Pete Fairbanks","TBR",45.1,-0.11265147816051137,,,,,,2.2851947721887806,,,,-6.0908935546875,,,"Pete Fairbanks",17998,664126
2023,"Phil Maton","HOU",66,,,1.9858506254093375,,,-6.047952341478925,10.24244369695216,10.27229701450893,,,,,,"Phil Maton",18064,664208
2023,"Ryan Helsley","STL",36.2,-2.1258136827575145,,,,,,2.4259788615821187,2.2201126453488373,,,,,,"Ryan Helsley",18138,664854
2023,"Josh Sborz","TEX",52.1,-3.6825791921047184,,,,,,-0.013026232975138474,6.369208189498546,,,,,,"Josh Sborz",18323,622250
2023,"James Kaprielian","OAK",61,-5.326024958517699,,,,,-10.360578035053454,4.415253938134037,4.44386815313083,,,-6.987291784847484,,,"James Kaprielian",18331,621076
2023,"Alex Young","CIN",53.2,6.126680646623884,,,,,10.137986285131682,,-4.0903482882776,,,7.314087691580414,,,"Alex Young",18333,622065
2023,"Nick Anderson","ATL",35.1,-3.489395369344683,,,,,-6.722092946370442,,1.1492513392093409,,,,,,"Nick Anderson",18337,623433
2023,"Jaime Barria","LAA",82.1,-1.9269565092737968,,,,,-6.989349001929874,1.6002111602247806,,,,-8.54833277652138,,,"Jaime Barria",18356,642545
2023,"Michael Soroka","ATL",32.1,-4.313511168819734,,,,,-9.077387950459464,2.0343142422762783,,,,-9.60121691956812,,,"Michael Soroka",18383,647336
2023,"Enyel De Los Santos","CLE",65.2,-7.121105284202756,,,,,,0.7342934608459473,7.765941143035889,,,-10.244353284333881,,,"Enyel De Los Santos",18403,660853
2023,"José Urquidy","HOU",63,-5.110520895190024,,,,,-8.926655941917783,7.403971255404278,4.57101815844339,,,-10.19257341805151,,,"Jose Urquidy",18413,664353
2023,"Kenta Maeda","MIN",104.1,-4.48168675172994,,,-6.650887802518162,,-8.739097087755116,3.467840649531438,5.656896729623118,,,,,,"Kenta Maeda",18498,628317
2023,"Phil Bickford","- - -",67.1,-4.06237415431701,,,,,,2.8519163102901954,,,,-2.9289321899414062,,,"Phil Bickford",18519,641360
2023,"Dylan Cease","CHW",177,-2.2672367095947266,,,,,,0.8237954760354663,,1.5894142844460226,,-4.197264083708175,,,"Dylan Cease",18525,656302
2023,"Sam Hentges","CLE",52.1,3.9412436221243894,,,,,7.995176062119746,-1.18575634765625,-3.349726276211319,,,,,,"Sam Hentges",18548,656529
2023,"A.J. Minter","ATL",64.2,4.40866943359375,,-2.3709079779467537,,,,,,,,9.4134991620038,,,"A.J. Minter",18655,621345
2023,"Jake Woodford","STL",47.2,-3.8968899634576615,,-0.11998277785731297,,,-8.11844621624863,6.3730736321182615,5.822066514388375,,,-7.364144299481366,,,"Jake Woodford",18674,663765
2023,"Freddy Peralta","MIL",165.2,-4.752788210276153,,,,,,3.3014004758178515,1.674819599498402,,,-8.861255765248494,,,"Freddy Peralta",18679,642547
2023,"Sandy Alcantara","MIA",184.2,-7.397926449158031,,,,,-10.569285255142406,-0.3716193428874886,1.4924261728922525,,,-9.792674074890794,,,"Sandy Alcantara",18684,645261
