Season,Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
2022,"Andre Pallante","STL",108,5.38167411444699,,,,,7.618430851390527,-0.5393751707187918,-10.20807258450255,,,4.0544209480285645,,,"Andre Pallante",26108,669467
2022,"Ryan Pepiot","LAD",36.1,10.495827200332126,,,,,,2.1862856025126445,,,,4.025802773773355,,,"Ryan Pepiot",26221,686752
2022,"Tommy Henry","ARI",47,8.741888285792152,,,,,9.444594383239746,3.4596775599888394,-4.720941864283739,,,2.4286808268229167,,,"Tommy Henry",26285,674072
2022,"Nick Lodolo","CIN",103.1,6.01901212993421,,,,,3.735304701384775,,0.926964620942051,,,1.5605382809693786,,,"Nick Lodolo",26378,666157
2022,"Alek Manoah","TOR",196.2,9.85680840527436,,,,,6.289629289215687,0.46203380001517463,,,,5.843322568389058,,,"Alek Manoah",26410,666201
2022,"Reid Detmers","LAA",129,9.831167485041624,,,,,8.314730834960937,-0.13457757480696672,-8.841854066632557,,,5.317622487137958,,,"Reid Detmers",27468,672282
2022,"Spencer Strider","ATL",131.2,10.374003746157786,,,,,,0.8207881387618615,,,,5.716391187195384,,,"Spencer Strider",27498,675911
2022,"Hirokazu Sawamura","BOS",50.2,9.292055461109413,,,2.2163043174014727,,3.961101849873861,3.024190620754076,,,,,,,"Hirokazu Sawamura",27515,617228
2022,"Jared Koenig","OAK",39.1,7.724988010951451,,,,,6.728209476546938,2.5000115573996364,-4.537149496011801,,,4.291439663280141,,,"Jared Koenig",27517,657649
2022,"Graham Ashcraft","CIN",105,,,5.757232326176225,,,4.040930505701014,-1.3333747927882091,,,,3.5879389444986978,,,"Graham Ashcraft",27552,668933
2022,"Hayden Wesneski","CHC",33,7.454699899267963,,3.1997798231781505,,,4.044230555628871,0.8414328128476686,,,,2.400244110508969,,,"Hayden Wesneski",27581,669713
2022,"Ken Waldichuk","OAK",34.2,9.03386178837802,,,,,,-0.9476156467344703,-5.7545906229222075,,,2.3582440544577206,,,"Ken Waldichuk",27681,686610
2022,"Bryce Elder","ATL",54,8.293557673324774,,,,,5.272747379107616,-2.1677921700984872,,,,2.8264196032569524,,,"Bryce Elder",27779,693821
2022,"Robert Suarez","SDP",47.2,10.138357492798534,,6.607032434264226,,,8.59505232410318,1.2009313901265461,-5.040195349491004,,,4.769237336658296,,,"Robert Suarez",30115,663158
2023,"Adam Ottavino","NYM",61.2,7.756472938939145,,2.8007432021103895,,,2.9357663485670336,1.081123753597862,,,,0.9399902988487566,,,"Adam Ottavino",1247,493603
2023,"Matt Moore","- - -",52.2,10.400210884878211,,,,,,,,-4.821709610695063,,4.914569972111629,,,"Matt Moore",1890,519043
2023,"Zack Greinke","KCR",142.1,9.239438327342423,,2.805550990960537,,,5.8406143846182985,1.5605927888337556,-6.2455866397955475,-5.547698497772217,,2.8711569147704417,,,"Zack Greinke",1943,425844
2023,"Clayton Kershaw","LAD",131.2,10.660345556901738,,,7.27296142578125,,10.230508804321289,4.264494565024175,-8.950726920114437,,,8.931521170479911,,,"Clayton Kershaw",2036,477132
2023,"Adam Wainwright","STL",101,8.628152448578742,,4.549927664275216,,,6.6557882652350715,-1.2511250495910644,-7.961532201522436,-9.425779342651367,,5.285963765690836,,,"Adam Wainwright",2233,425794
2023,"Corey Kluber","BOS",55,6.985043733016305,,4.58779997315354,,,4.892981191781851,,1.565229764548681,,,2.0851725195623505,,,"Corey Kluber",2429,446372
2023,"Lance Lynn","- - -",183.2,7.73799163047157,,3.409098866221669,,,4.160210554462328,-1.374042739868164,-0.3321288019163996,,,3.714937857373268,,,"Lance Lynn",2520,458681
2023,"Kenley Jansen","BOS",44.2,,,10.687053841604314,,,10.49635155521222,-1.7989676082835477,,,,2.9186925888061523,,,"Kenley Jansen",3096,445276
2023,"Max Scherzer","- - -",152.2,9.166002797996935,,4.299004793167114,,,,1.076036831031099,-5.592483670594262,,,1.7415165090423497,,,"Max Scherzer",3137,453286
2023,"Charlie Morton","ATL",163.1,6.323177769020233,,4.102636127219851,,,3.186947521150421,,-4.39776352873066,,,0.31406444392792165,,,"Charlie Morton",4676,450203
2023,"Rich Hill","- - -",146.1,9.960881121861453,,3.586489887647731,,,3.145039291381836,-0.1990884273975819,-7.749387534370635,-7.425339397631194,,3.4243190041903793,,,"Rich Hill",4806,448179
2023,"Jake Diekman","- - -",56.2,6.48878956005775,,3.25635125901964,,,3.797048066791735,1.9609856980570246,,,,2.7950990232702804,,,"Jake Diekman",5003,518617
2023,"Jesse Chavez","ATL",34.2,7.447176933288574,,6.969973806607521,,,4.255376055061473,,-4.17036738540187,,,1.2305649141722088,,,"Jesse Chavez",5448,445926
2023,"Ryan Brasier","- - -",59.2,9.575164240056818,,6.240005617219258,,,6.8771343809185606,-0.08116073608398437,,,,6.869451999664307,,,"Ryan Brasier",5615,518489
2023,"Huascar Brazobán","MIA",58.2,8.291186661370057,,3.8889222662132905,,,4.551765406736031,,,,,1.1810441450639204,,,"Huascar Brazoban",6107,623211
2023,"Trevor May","OAK",46.2,9.719861949573863,,,,,,-0.9457968830192176,,,,5.360848663859285,,,"Trevor May",6398,543507
2023,"José Cisnero","DET",59.1,9.055965371039944,,3.6325254834387914,,,5.40396728515625,-1.3198591183393429,,,,0.49395881731485586,,,"Jose Cisnero",6399,542585
2023,"Alex Cobb","SFG",151.1,7.214494977678571,,,1.482923105006115,,4.158679604890484,-1.6842073202133179,,-7.2407292872299385,,,,,"Alex Cobb",6562,502171
2023,"Carlos Carrasco","NYM",90,7.04449462890625,,4.771897633870442,,,3.416188686708861,0.6955519375735766,-3.306529998779297,,,0.8235106136924342,,,"Carlos Carrasco",6632,471911
2023,"Craig Kimbrel","PHI",69,8.619839372306034,,,,,,,,-5.0377074531886885,,,,,"Craig Kimbrel",6655,518886
2023,"Julio Teheran","MIL",71.2,6.497971109824605,,6.1308332873928935,,,0.9465107621188369,,-0.05031997638363992,,,1.6628982363723395,,,"Julio Teheran",6797,527054
2023,"Johnny Cueto","MIA",52.1,8.988146292196738,,6.303209741910298,,,5.758952822004046,4.801649894714355,1.5999231338500977,,,2.879910189930986,,,"Johnny Cueto",6893,456501
2023,"Chase Anderson","- - -",86.1,7.757096214632018,,4.006601809203781,,,7.683256203787668,-0.6380314382456117,-8.63066191592459,,,6.604288193116705,,,"Chase Anderson",6895,502624
2023,"Martín Pérez","TEX",141.2,8.639317685907537,,7.274908360426988,,,5.758506285530034,3.565266175703569,-2.5290866479641054,,,5.0899763042424,,,"Martin Perez",6902,527048
2023,"Luis García","SDP",59.2,7.632968786991004,,,3.627484577458079,,6.498494739233781,1.893012366527131,,,,,,,"Luis Garcia",6984,472610
2023,"Ryan Pressly","HOU",65.1,10.489864558610233,,6.6177552541097,,,6.540065288543701,2.00851455316311,-7.098552479463465,,,2.7350472251137536,,,"Ryan Pressly",7005,519151
2023,"Fernando Cruz","CIN",66,9.7241931276273,,4.887817127553947,2.2244727291277986,,9.502884674072266,1.3883761237649357,,,,2.852404832839966,,,"Fernando Cruz",7048,518585
2023,"Daniel Bard","COL",49.1,4.888099193572998,,,,,4.557965560082378,1.4452556492870863,1.061465847876764,,,2.0761008262634277,,,"Daniel Bard",7115,453268
2023,"Collin McHugh","ATL",58.2,8.992684173583985,,5.196760218542533,,,,-0.37745767343239706,-7.125964516087582,-6.120889186859131,,2.88861083984375,,,"Collin McHugh",7531,543521
2023,"Jordan Lyles","KCR",177.2,9.448970356054007,,3.9204132789789243,,,6.8762154101033195,0.8205638418952338,-8.719367609797297,,,3.982245330313518,,,"Jordan Lyles",7593,543475
2023,"Richard Bleier","BOS",30.2,5.93246145809398,,3.580808832404319,-2.011399428049723,,1.6531029140826352,-0.17926814708303898,,,,,,,"Richard Bleier",7803,542947
2023,"Will Smith","TEX",57.1,10.152646019345237,,,,,,0.6967839841489438,-5.013599504743303,,,7.884036865234375,,,"Will Smith",8048,519293
2023,"Bryan Shaw","CHW",45.2,9.42788028717041,,5.165276975047831,,,4.287156881745329,0.861632912022293,-7.309183191370081,-10.470162391662598,,3.3954246157691594,,,"Bryan Shaw",8110,543766
2023,"David Robertson","- - -",65.1,,,9.582966694078948,,,6.962949275970459,0.40088378655518725,,-6.4239686873765685,,3.8130908966064454,,,"David Robertson",8241,502085
2023,"Justin Verlander","- - -",162.1,11.282915856614823,,,,,,2.774541319411514,-7.22821044921875,,,5.762845126065341,,,"Justin Verlander",8700,434378
2023,"Wade Miley","MIL",120.1,9.727127702268836,,4.795056167068758,,,6.92183099791061,1.3851899686067,-5.451028963414634,,,4.645258895210598,,,"Wade Miley",8779,489119
2023,"Kirby Yates","ATL",60.1,7.936892646655702,,,-0.1894178289263618,,,-1.2799780368804932,,,,,,,"Kirby Yates",9073,489446
2023,"Brad Hand","- - -",53.2,7.256291549398292,,,,,5.06580413631135,0.15214551237114238,,,,,,,"Brad Hand",9111,543272
2023,"Nathan Eovaldi","TEX",144,8.003088334837544,,5.933421671238868,1.2096040252735007,,,0.8458548651801215,-4.969331963117733,,,,,,"Nathan Eovaldi",9132,543135
2023,"Patrick Corbin","WSN",180,8.144906127186866,,,,,6.4074530640650655,0.481799840927124,,,,5.44454939735127,,,"Patrick Corbin",9323,571578
2023,"Dallas Keuchel","MIN",37.2,,,4.582713235638098,,,3.437536406935307,0.951544189453125,,,,2.3962016159229065,,,"Dallas Keuchel",9434,572971
2023,"Joe Kelly","- - -",39.1,7.957707767992948,,,,,4.549771790110737,0.05582679872927458,,-4.455455086447976,,3.8592002391815186,,,"Joe Kelly",9761,523260
2023,"Miles Mikolas","STL",201.1,9.001167884239784,,,,,6.86532475096401,2.167391118315077,-8.391240558353081,-7.185615539550781,,5.220813839934593,,,"Miles Mikolas",9803,571945
2023,"Brooks Raley","NYM",54.2,5.6469268798828125,,3.518747785450083,,,2.640485065739329,1.4223899412690924,,,,0.9587553900641363,,,"Brooks Raley",10061,548384
2023,"Caleb Thielbar","MIN",30.2,10.806134835657371,,,,,,0.847638719864474,-9.708662553267045,,,,,,"Caleb Thielbar",10078,573204
2023,"Kyle Gibson","BAL",192,9.740885216715295,,6.420745365203373,,,5.104048183642947,1.0594788687569754,-3.905025005340576,,,2.8388072148513057,,,"Kyle Gibson",10123,502043
2023,"Shelby Miller","LAD",42,10.09258190374724,,,3.4493832423769195,,,1.350528877472209,,,,,,,"Shelby Miller",10197,571946
2023,"Aroldis Chapman","- - -",58.1,10.678095014263485,,,1.8217087851630316,,9.257902180490317,3.6740370288337627,,,,,,,"Aroldis Chapman",10233,547973
2023,"Zack Wheeler","PHI",192,8.813294793567518,,3.5048313435602925,,,4.913436674735915,1.3062429502028827,-5.6943494632963985,,,6.470103924091045,,,"Zack Wheeler",10310,554430
2023,"Erasmo Ramírez","- - -",60.1,7.859349494077722,,5.912709089425894,,,4.26965129121821,2.806631259064176,-2.010176323555611,,,3.9922007510536597,,,"Erasmo Ramirez",10314,541640
2023,"Michael Tonkin","ATL",80,8.042202949523926,,,,,6.2116776970541405,-1.6920813135353916,,,,,,,"Michael Tonkin",10315,543859
2023,"Aaron Loup","LAA",48.2,6.708645629882812,,0.13189923891457178,,,2.7938302639311394,,-0.12949295604930205,,,-1.5056843660315689,,,"Aaron Loup",10343,571901
2023,"Scott Alexander","SFG",48.1,,,,,,2.538940951851384,-2.0784097276292406,,,,2.1523667385703638,,,"Scott Alexander",10591,518397
2023,"Chris Sale","BOS",102.2,6.258480923847087,,,,,1.9407941378079927,-2.6440532872931617,,,,2.0711885504766343,,,"Chris Sale",10603,519242
2023,"Chasen Shreve","- - -",44.2,9.292987738715278,,,2.0691111570869394,,,1.537308888263013,,,,,,,"Chasen Shreve",10855,592741
2023,"Jacob deGrom","TEX",30.1,10.232641082114363,,,,,,2.5953109649840944,-1.660657458835178,,,2.61593074798584,,,"Jacob deGrom",10954,594798
2023,"Merrill Kelly","ARI",177.2,8.52105234467785,,7.167179506441075,,,3.911955537851791,2.136440700954861,-5.812550334187297,,,0.8875816251024787,,,"Merrill Kelly",11156,518876
2023,"Vince Velasquez","PIT",37.1,10.19446433738426,,,,,7.036100115094866,1.2587239232556573,,-2.872058391571045,,3.9994672610435957,,,"Vince Velasquez",11189,592826
2023,"Tommy Kahnle","NYY",40.2,8.946029930783991,,,,,7.4094348483615455,0.7827205061912537,,,,1.6417197519644147,,,"Tommy Kahnle",11384,592454
2023,"Jose Quintana","NYM",75.2,9.034720401635907,,,,,7.925574007202456,,-3.6572760186394695,,,4.175712551236687,,,"Jose Quintana",11423,500779
2023,"José Ureña","- - -",44.2,7.115383673570827,,,,,6.234967480908643,4.810669414813702,,,,5.966023001441344,,,"Jose Urena",11589,570632
2023,"Jameson Taillon","CHC",154.1,9.812015238655205,,6.611542358941455,,,8.388493931891835,1.2663735976585975,-5.490348896866452,,,5.944933769030449,,,"Jameson Taillon",11674,592791
2023,"Luke Jackson","SFG",33.1,10.162287394205729,,,,,,-2.1706087706518953,-5.262658255440848,,,,,,"Luke Jackson",11752,592426
2023,"Drew Smyly","CHC",142.1,,,5.162197951729416,,,9.614788615563036,,,-0.9400788125461109,,,,,"Drew Smyly",11760,592767
2023,"Noah Syndergaard","- - -",88.2,9.347891295189951,,5.699710307148217,4.030178070068359,,6.789022253384707,1.9380993090177838,0.18720781923544527,,,4.980990483210637,,,"Noah Syndergaard",11762,592789
2023,"Héctor Neris","HOU",68.1,10.360978736473056,,,0.3604987077652269,,7.613525390625,3.172876757244731,,,,6.703343391418457,,,"Hector Neris",11804,593576
2023,"James Paxton","BOS",96,8.735117881400209,,1.8151268087407595,,,6.08270957253196,,,-3.56714609256269,,3.9989458050644187,,,"James Paxton",11828,572020
2023,"Taijuan Walker","PHI",172.2,9.801364638240463,,6.296765625,1.8533098419254246,,6.95501006155303,4.336073404947917,-6.280455412688078,,,,,,"Taijuan Walker",11836,592836
2023,"Chris Martin","BOS",51.1,8.776106378639557,,4.902556024880773,1.2644293648856026,,6.059034559461805,1.2241660876151843,,,,,,,"Chris Martin",11847,455119
2023,"Jason Adam","TBR",54.1,10.430781282336506,,,,,,-1.422181142887599,,,,2.292519431444084,,,"Jason Adam",11861,592094
2023,"Kyle Hendricks","CHC",137,8.476974487304688,,,,,3.9737621804942256,,-5.74179578807256,,,5.0440692131632066,,,"Kyle Hendricks",12049,543294
2023,"Scott McGough","ARI",70.1,10.696017431640625,,,4.059468841552734,,9.372157859802247,1.9578462955171028,,,,,,,"Scott McGough",12056,543518
2023,"Yimi García","TOR",66,7.8402823982657965,,,,,4.465982020586386,3.907111746365907,-1.4111568874782987,,,2.968149948120117,,,"Yimi Garcia",12095,554340
2023,"Chris Bassitt","TOR",200,7.55958034567637,,4.53215347258316,2.5352369455190806,,5.127154531123379,-1.1623858870746933,-8.448894675007931,,,4.819390422541921,,,"Chris Bassitt",12304,605135
2023,"Colin Rea","MIL",124.2,8.474818800899241,,3.454183428475026,3.6089698587145125,,5.692203306280497,0.4373483180999756,-6.224759251816468,,,,,,"Colin Rea",12317,607067
2023,"Seth Lugo","SDP",146.1,9.799077748307464,,,,,5.960059214446504,1.8990505204001307,-8.917530935402684,,,3.4023476736886162,,,"Seth Lugo",12447,607625
2023,"Nick Ramirez","NYY",40.2,7.474544525146484,,,,,2.3520266404792443,-0.5205801100957961,,-7.212681770324707,,3.8560562133789062,,,"Nick Ramirez",12575,598286
2023,"Adrian Houser","MIL",111.1,9.071887580715881,,,,,4.268472446986607,1.5850135103448646,-6.560807626458663,,,2.8484091243228398,,,"Adrian Houser",12718,605288
2023,"Nick Martinez","SDP",110.1,10.085349196379406,,6.901169459025065,,,8.854224129790872,2.9464504718780518,-8.481779092817165,,,3.2470189654637895,,,"Nick Martinez",12730,607259
2023,"Rafael Montero","HOU",67.1,8.854178575965447,,,,,5.006326310621585,2.5685726512562144,,,,3.4727286608842967,,,"Rafael Montero",12760,606160
2023,"Chris Devenski","- - -",42.1,9.61648713699495,,,,,,0.04294111528469406,,-3.759258985519409,,3.7004949951171877,,,"Chris Devenski",12763,606965
2023,"Sonny Gray","MIN",184,7.205181661076571,,0.5876345750762195,,,5.610842599287528,-3.320912925429823,-8.352806430034356,-9.350652058919271,,3.421611380069814,,,"Sonny Gray",12768,543243
2023,"John Brebbia","SFG",38.1,10.372472077897452,,,,,,0.37745022249745797,,,,8.315664291381836,,,"John Brebbia",12777,605154
2023,"Mike Clevinger","CHW",131.1,10.18350514861665,,0.9425164156181868,,,8.5097119140625,-1.5243711555360282,-9.348234234434186,,,5.412032230192844,,,"Mike Clevinger",12808,605182
2023,"Shawn Armstrong","TBR",52,9.655202107257153,,6.048901875813802,,,6.310677584479837,-0.4515675851854227,,,,,,,"Shawn Armstrong",12857,542888
2023,"Tyler Anderson","LAA",141,10.951542311448318,,6.558177003073036,5.257989883422852,,3.8761396265741603,1.6687516885645248,-5.114069652557373,,,6.915026121266992,,,"Tyler Anderson",12880,542881
2023,"Joe Musgrove","SDP",97.1,7.48060016078496,,4.80014540273932,,,4.107154119582403,-2.61574462890625,-7.915439585092906,,,2.815105611627752,,,"Joe Musgrove",12970,605397
2023,"Andrew Chafin","- - -",51.1,9.548182142103041,,,,,7.435676932629244,0.1287251581717571,,,,7.498409748077393,,,"Andrew Chafin",12988,605177
2023,"Anthony DeSclafani","SFG",99.2,8.969285700871394,,,,,6.026456717557686,3.759439130824247,,-2.8456999949919872,,2.120712951609963,,,"Anthony DeSclafani",13050,543101
2023,"Yu Darvish","SDP",136.1,10.074242568597562,,5.554083313604798,2.878926059655976,,5.986124773002421,-0.32552326259328357,-9.360083443777901,-7.065764342846514,,4.955796241760254,,,"Yu Darvish",13074,506433
2023,"Gerrit Cole","NYY",209,10.234424417768833,,6.457034434442935,,,,1.3973982044404283,,-7.651216757417929,,6.122109605519045,,,"Gerrit Cole",13125,543037
2023,"Derek Law","CIN",55,9.55742143662595,,5.2555463518415175,,,7.631013278303476,-0.18121671676635742,-3.943547477722168,,,5.0520768580229385,,,"Derek Law",13133,571882
2023,"Eduardo Rodriguez","DET",152.2,8.522288496166357,,5.961631908751371,,,6.594921875,1.0470725611636513,,,,3.5577354431152344,,,"Eduardo Rodriguez",13164,593958
2023,"Zach Davies","ARI",82.1,8.266813199195637,,6.365025627542529,,,5.449501491914784,0.4218491554260254,-5.38303043531335,,,4.156045014003538,,,"Zach Davies",13183,605200
2023,"Jordan Weems","WSN",54.2,9.98207545924831,,,,,,0.9550328457863408,-0.6376296281814575,,,4.736018286810981,,,"Jordan Weems",13190,607179
2023,"Michael Fulmer","CHC",57,8.394169569015503,,2.7281611912558525,,,6.064735703241258,-0.7706853139031794,,,,2.665113475224743,,,"Michael Fulmer",13218,605242
2023,"Ross Stripling","SFG",89,10.243665584180722,,,6.050714932955229,,7.643770587978079,3.9795784140532873,,-6.814243528578016,,6.858018663194445,,,"Ross Stripling",13273,548389
2023,"Danny Coulombe","BAL",51.1,8.795087178548178,,2.0326743841846673,8.520532608032227,,7.189703690378289,-3.8197718439875423,,-11.288840304599718,,6.661329972116571,,,"Danny Coulombe",13293,543056
2023,"Hoby Milner","MIL",64.1,3.221925324084712,,,,,-0.5866072857966188,-0.6508677314309513,,,,0.9315797612908181,,,"Hoby Milner",13346,571948
2023,"Steven Matz","STL",105,,,,,,6.642399512559004,3.320245627200965,-3.246609065843665,,,0.4424079626273736,,,"Steven Matz",13361,571927
2023,"Dylan Floro","- - -",56.2,7.755561828613281,,,,,4.526293187359579,2.0920997225622617,,,,1.0709692469814367,,,"Dylan Floro",13394,571670
2023,"Matt Koch","COL",38.2,7.831883393516836,,3.302319986232813,,,,-0.1315731692314148,,,,9.816965103149414,,,"Matt Koch",13420,571863
2023,"Drew VerHagen","STL",61,8.467958011168385,,1.5372419284500238,,,6.862887078823324,-0.8735395831826293,,,,3.411952613765358,,,"Drew VerHagen",13424,572403
2023,"Marcus Stroman","CHC",136.2,8.657272802532049,,2.4571233127477035,1.2130087451821954,,1.743207308177612,-2.2321679191251773,0.3690990025818112,,,,,,"Marcus Stroman",13431,573186
2023,"Pierce Johnson","- - -",62.2,8.347752915627046,,,,,,0.9895957112312317,-2.1565255192006267,,,,,,"Pierce Johnson",13435,572955
2023,"Taylor Rogers","SFG",51.2,,,3.185572455911075,,,4.018656647963331,0.35850958096779,,,,,,,"Taylor Rogers",13449,573124
2023,"Lucas Sims","CIN",61,10.547536986510304,,,,,3.9769271850585937,2.8230350794417136,-7.2643595049458165,,,,,,"Lucas Sims",13470,608371
2023,"Blake Snell","SDP",180,11.303148827871512,,,,,,4.832946190467248,-5.29635985159988,,,6.834786611060574,,,"Blake Snell",13543,605483
2023,"Steven Okert","MIA",58.2,8.527981998356244,,,,,10.016876220703125,3.133476525878906,,,,,,,"Steven Okert",13580,595345
2023,"Robert Stephenson","- - -",52.1,9.915958658854167,,1.9782799829410602,5.607580020103925,,,-0.3771005091459855,-6.74228572845459,,,,,,"Robert Stephenson",13594,596112
2023,"Carl Edwards Jr.","WSN",31.2,9.056770196840084,,,,,10.962265014648438,,-6.520460728236607,,,5.68601725872298,,,"Carl Edwards Jr.",13607,605218
2023,"Jakob Junis","SFG",86,7.42274112701416,,,,,4.161860383075217,0.3822977971371418,,,,1.806984279466712,,,"Jakob Junis",13619,596001
2023,"Clay Holmes","NYY",63,2.7597290674845376,,,,,2.446852755311178,-1.6425716693584735,,,,,,,"Clay Holmes",13649,605280
2023,"Max Fried","ATL",77.2,7.646466049674637,,1.3641822121360085,,,6.451040607609161,0.14728643598347685,-9.407540457589286,,,2.8845488757621953,,,"Max Fried",13743,608331
2023,"Chris Stratton","- - -",82.2,8.978836100699125,,,,,,1.7648765039807968,-4.773198505476409,,,1.941690328169842,,,"Chris Stratton",13761,608717
2023,"Dominic Leone","- - -",54,9.141696814334754,,4.4362703050885886,,,6.516409093683416,-1.2545094328106574,,,,,,,"Dominic Leone",13763,608678
2023,"JT Chargois","MIA",42.1,6.074438753995028,,,,,4.506373930513189,0.8236650440790881,,,,,,,"JT Chargois",13767,608638
2023,"Zach Eflin","TBR",177.2,8.143272159984276,,5.102042061941964,,,3.780849822960966,0.4444024415142768,-4.028787379763439,,,3.0739294154043417,,,"Zach Eflin",13774,621107
2023,"Alex Wood","SFG",97.2,,,,,,5.578089962780553,-1.9234678670429863,,-5.786006927490234,,-0.19386719512939454,,,"Alex Wood",13781,622072
2023,"Matt Strahm","PHI",87.2,9.261413673141208,,4.842359902202219,,,6.2088727951049805,2.4585296630859377,,,,3.996731185913086,,,"Matt Strahm",13799,621381
2023,"Paul Sewald","- - -",60.2,7.485760384828204,,,,,,5.072258201805321,,,,,,,"Paul Sewald",13892,623149
2023,"Chris Flexen","- - -",102.1,9.7817692670197,,3.9620314423676133,,,8.790670619291419,-2.109705083510455,-7.281237638913668,,,5.202264751828014,,,"Chris Flexen",13896,623167
2023,"Brent Suter","COL",69.1,6.678503329512002,,,,,6.88689480439567,-1.894828733850698,,,,5.888747834112951,,,"Brent Suter",13942,608718
2023,"Michael Wacha","SDP",134.1,11.070770215913537,,6.610076462013134,,,9.03003757282839,,-6.866886061065051,,,5.915099619574086,,,"Michael Wacha",14078,608379
2023,"Kevin Gausman","TOR",185,10.028759484104741,,,3.0726184569482795,,,2.980477416623395,,,,,,,"Kevin Gausman",14107,592332
2023,"José Berríos","TOR",189.2,9.189457200803423,,,,,7.107338999155405,,-2.7273692865481323,,,2.693135691830686,,,"Jose Berrios",14168,621244
2023,"Josh Hader","SDP",56.1,,,,,,10.907823988970588,1.149247855194344,,,,5.48799307686942,,,"Josh Hader",14212,623352
2023,"Wandy Peralta","NYY",54,8.648925145467123,,,,,5.889619693114488,3.500544009001359,,,,3.209226627939755,,,"Wandy Peralta",14295,593974
2023,"Joel Payamps","MIL",70.2,8.427234135841836,,,,,4.924152005103327,-0.287750835807956,,,,1.6992664197935676,,,"Joel Payamps",14332,606303
2023,"Ty Blach","COL",78,,,2.5878188940896942,,,4.782053292912545,,-2.1615400432068625,,,-0.555099131813186,,,"Ty Blach",14361,621389
2023,"Tyler Glasnow","TBR",120,9.95966045673077,,,,,9.72649165562221,1.2650699412876991,-7.069935411509901,,,6.66131820678711,,,"Tyler Glasnow",14374,607192
2023,"Yunior Marte","PHI",39.1,7.422996189283288,,,,,6.108019842617754,1.6219460694149475,,,,,,,"Yunior Marte",14416,628708
2023,"Hyun Jin Ryu","TOR",52,7.215392834333413,,4.994490508061306,,,6.000173448007318,,-8.322896608164612,,,3.5958436027405756,,,"Hyun Jin Ryu",14444,547943
2023,"José Leclerc","TEX",57,10.601601647913629,,4.019315279447115,,,8.407813439002403,3.536712745246764,-6.249136924743652,,,7.474058180588942,,,"Jose Leclerc",14524,600917
2023,"Jorge López","- - -",59,8.393043035193335,,,,,4.808523942206613,1.5121015249154506,,-5.966081583274986,,2.5343734268593576,,,"Jorge Lopez",14527,605347
2023,"Carlos Estévez","LAA",62.1,9.965352781582006,,,,,,1.7056281534830728,-2.4575843811035156,,,5.530117361886161,,,"Carlos Estevez",14542,608032
2023,"José Ruiz","- - -",44.1,10.025423220623328,,,,,6.895752872329161,,-1.8227440616540742,,,5.881296153380492,,,"Jose Ruiz",14552,614179
2023,"Andrés Machado","WSN",50,9.029259397272478,,,,,5.928251720610119,3.203852335611979,,,,2.934072001998973,,,"Andres Machado",14681,600921
2023,"Paul Blackburn","OAK",103.2,9.369149707612538,,4.14614624142958,,,6.038269689348009,-3.6716811236213234,-9.104029267890269,,,4.1709802536737355,,,"Paul Blackburn",14739,621112
2023,"Julio Urías","LAD",117.1,9.797226117009304,,3.4129067582693713,,,,,-1.0320845870284348,,,3.740210802801724,,,"Julio Urias",14765,628711
2023,"Emilio Pagán","MIN",69.1,10.3678348227723,,3.243082831272137,5.076458617931104,,,,-5.120781227394387,,,,,,"Emilio Pagan",14771,641941
2023,"Buck Farmer","CIN",75,8.270224683638308,,,,,,1.8710309457087861,,,,1.0138373408757202,,,"Buck Farmer",14814,571656
2023,"Dylan Covey","- - -",43,7.951557159423828,,5.651976532137334,2.386086112574527,,5.9195907794876605,0.8951738410525851,,,,6.927644184657505,,,"Dylan Covey",14825,592229
2023,"Michael Lorenzen","- - -",153,9.386389115550777,,4.696188796650279,,,6.800878336731817,0.09475224785655312,-7.188802648473669,,,5.600830242680568,,,"Michael Lorenzen",14843,547179
2023,"Joe Mantiply","ARI",39,5.719937525297466,,,,,1.0758253194518008,,-1.6465017210762456,,,-1.9682709928871929,,,"Joe Mantiply",14857,573009
2023,"Sam Moll","- - -",62.1,6.6222635017809015,,,,,0.8789461374282836,-0.44338185455381257,,,,-2.651066167013986,,,"Sam Moll",14874,594580
2023,"Jon Gray","TEX",157.1,7.569301748181706,,,,,,2.12535417042399,-5.089978604703336,,,4.174291816546763,,,"Jon Gray",14916,592351
2023,"Ben Lively","CIN",88.2,8.186406178517384,,5.986704321468578,,,6.015865313337974,1.9099253926958357,-3.643427083780477,,,4.042528625921155,,,"Ben Lively",14932,594902
2023,"Chad Kuhl","WSN",38.1,8.851810981487406,,,,,9.111691623263889,0.31468613467999357,,-6.192915839117926,,4.732268593528054,,,"Chad Kuhl",14975,641771
2023,"Giovanny Gallegos","STL",55,10.1242455834741,,,,,,1.6126168771011613,,,,8.800198462701612,,,"Giovanny Gallegos",14986,606149
2023,"Scott Barlow","- - -",68,6.8306870290884385,,,,,4.988362993512835,0.30040342313749296,-5.5191541073927235,,,,,,"Scott Barlow",14993,605130
2023,"Kyle Finnegan","WSN",69.1,8.783184199370154,,,1.6287744897995553,,,4.513505080650592,,,,,,,"Kyle Finnegan",15009,640448
