"MLBAMID","PlayerId","Name","Team","Age","Season","TBF","K%","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","NameASCII","Balls","Strikes","Pitches","strike_pct","ball_pct","FA%","FT%","FC%","FS%","FO%","SI%","SL%","CU%","KC%","EP%","CH%","SC%","KN%","UN%","vFA","vFT","vFC","vFS","vFO","vSI","vSL","vCU","vKC","vEP","vCH","vSC","vKN","FA-X","FT-X","FC-X","FS-X","FO-X","SI-X","SL-X","CU-X","KC-X","EP-X","CH-X","SC-X","KN-X","FA-Z","FT-Z","FC-Z","FS-Z","FO-Z","SI-Z","SL-Z","CU-Z","KC-Z","EP-Z","CH-Z","SC-Z","KN-Z","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","Pace"
621199,13528,"Matt Bowman","- - -",33,2024,132,0.18181818,1,0,4.402174697,25,1,0,0,0,0,3,0,30.2,26,15,15,5,13,1,2,0,0,24,"Matt Bowman",195,302,497,0.607645875251509,0.392354124748491,0.00603622,NA,0.1971831,0.15090543,NA,0.38832998,0.25754527,NA,NA,NA,NA,NA,NA,NA,92.39999898,NA,90.5102047,84.32133403,NA,92.15129635,82.71250045,NA,NA,NA,NA,NA,NA,-5.318085353,NA,-0.8474779628,-5.990961425,NA,-10.7111174,7.414873451,NA,NA,NA,NA,NA,NA,5.714968999,NA,5.673532505,0.005772539775,NA,2.765549339,2.876109727,NA,NA,NA,NA,NA,NA,0.218107,0.63779528,0.43259557,0.64150943,0.88888889,0.82790698,0.5110664,19.51232877
527048,6902,"Martín Pérez","- - -",33,2024,590,0.18135593,5,6,4.533333461,26,26,8,0,0,0,0,0,135,151,71,68,22,49,0,5,2,1,107,"Martin Perez",785,1423,2208,0.644474637681159,0.355525362318841,0.05263158,NA,0.22096189,NA,NA,0.35798548,0.00045372,0.14065336,NA,NA,0.22731397,NA,NA,NA,91.29741169,NA,87.92772034,NA,NA,90.72154478,82.80000305,77.86387034,NA,NA,83.35069704,NA,NA,6.562678633,NA,0.8707813208,NA,NA,9.555166808,-1.16099751,-1.723290031,NA,NA,8.480979691,NA,NA,8.561501075,NA,7.080423281,NA,NA,5.865500485,3.163507223,-2.352479652,NA,NA,4.941713253,NA,NA,0.26360225,0.63884007,0.45735027,0.65480427,0.86795048,0.80853175,0.51633394,18.57036115
547179,14843,"Michael Lorenzen","- - -",32,2024,536,0.18097015,7,6,3.314578134,26,24,9,0,0,0,0,0,130.1,101,49,48,17,60,0,6,3,0,97,"Michael Lorenzen",811,1282,2093,0.612517916865743,0.387482083134257,0.27203065,NA,0.10009579,NA,NA,0.21168582,0.14942529,0.07854406,NA,NA,0.18821839,NA,NA,NA,93.78943903,NA,90.11818199,NA,NA,93.62307698,83.86666386,81.65426561,NA,NA,84.56437578,NA,NA,-6.528129927,NA,-0.4669438099,NA,NA,-9.652757912,3.739451842,1.838729369,NA,NA,-9.306289712,NA,NA,9.098529426,NA,4.672831074,NA,NA,5.908873739,-0.5142077166,-7.608152517,NA,NA,5.513157599,NA,NA,0.23900574,0.65547025,0.44683908,0.62,0.8579795,0.79421222,0.49904215,17.57853911
676664,23429,"JP Sears","OAK",28,2024,758,0.18073879,11,13,4.383764084,32,32,13,0,0,0,0,0,180.2,172,93,88,28,49,0,14,0,1,137,"JP Sears",993,1865,2858,0.652554233729881,0.347445766270119,0.36344538,NA,NA,NA,NA,0.1057423,0.33858543,NA,NA,NA,0.19222689,NA,NA,NA,91.9135808,NA,NA,NA,NA,89.99172185,78.89906767,NA,NA,NA,83.97395122,NA,NA,7.047896721,NA,NA,NA,NA,9.593543855,-5.979694165,NA,NA,NA,9.748660562,NA,NA,8.276994709,NA,NA,NA,NA,3.440870272,2.471137125,NA,NA,NA,1.182725806,NA,NA,0.25796426,0.6724028,0.48564426,0.63554217,0.8521327,0.80028839,0.54936975,20.66044955
477132,2036,"Clayton Kershaw","LAD",36,2024,133,0.18045113,2,2,4.500000286,7,7,1,0,0,0,0,0,30,36,19,15,2,9,1,2,2,1,24,"Clayton Kershaw",170,334,504,0.662698412698413,0.337301587301587,0.35119048,NA,NA,0.0218254,NA,0.00595238,0.43650794,0.16269841,NA,NA,0.0218254,NA,NA,NA,89.92712195,NA,NA,82.90909091,NA,90.2333374,85.97045455,72.09756098,NA,NA,84.15454656,NA,NA,0.5249226888,NA,NA,4.698803642,NA,4.87646993,-2.190650801,-2.225742805,NA,NA,6.613892989,NA,NA,10.01331877,NA,NA,7.174819253,NA,11.65803019,4.313031006,-8.795742872,NA,NA,8.691835577,NA,NA,0.29288703,0.68679245,0.5,0.55714286,0.87912088,0.78968254,0.52579365,17.86648501
664299,17606,"Cristian Javier","HOU",27,2024,150,0.18,3,1,3.894231055,7,7,3,0,0,0,0,0,34.2,30,16,15,4,19,0,0,1,0,27,"Cristian Javier",234,337,571,0.590192644483363,0.409807355516637,0.39298246,NA,NA,NA,NA,NA,0.29473684,NA,0.04385965,NA,0.26842105,NA,NA,NA,91.65580532,NA,NA,NA,NA,NA,77.46250116,NA,75.15600098,NA,81.20849929,NA,NA,-3.829980578,NA,NA,NA,NA,NA,8.921381632,NA,7.457069092,NA,-7.760586608,NA,NA,11.48646654,NA,NA,NA,NA,NA,-0.5375853039,NA,-6.406652832,NA,3.349183725,NA,NA,0.23529412,0.66287879,0.43333333,0.625,0.82285714,0.76518219,0.46315789,20.53827751
683004,30146,"Jack Leiter","TEX",24,2024,173,0.17919075,0,3,8.831776095,9,6,0,0,0,0,0,0,35.2,44,39,35,7,17,0,3,3,0,31,"Jack Leiter",247,422,669,0.630792227204783,0.369207772795217,0.5186846,NA,0.01793722,NA,NA,NA,0.29147982,0.11360239,NA,NA,0.05829596,NA,NA,NA,96.39567667,NA,91.1083374,NA,NA,NA,86.77333734,81.35920796,NA,NA,89.4641082,NA,NA,-5.044529456,NA,-3.120225906,NA,NA,NA,1.645441378,2.816480436,NA,NA,-9.440334418,NA,NA,10.46536932,NA,5.075527827,NA,NA,NA,0.8337837806,-5.300837366,NA,NA,4.795978742,NA,NA,0.26347305,0.71044776,0.48729447,0.53409091,0.82352941,0.74539877,0.50074738,20.18825911
607179,13190,"Jordan Weems","WSN",31,2024,196,0.17857143,1,1,6.696001022,41,0,0,0,0,0,4,2,41.2,49,35,31,7,24,0,2,1,0,35,"Jordan Weems",269,465,734,0.633514986376022,0.366485013623978,0.61527967,NA,NA,0.02728513,NA,NA,0.34924966,0.00818554,NA,NA,NA,NA,NA,NA,96.00376767,NA,NA,87.44000244,NA,NA,87.60820007,79.73333232,NA,NA,NA,NA,NA,-5.507647394,NA,NA,-6.986529541,NA,NA,2.335893869,6.927754084,NA,NA,NA,NA,NA,9.828864459,NA,NA,4.058093262,NA,NA,1.373862505,-2.891129176,NA,NA,NA,NA,NA,0.24786325,0.70680628,0.48703956,0.62068966,0.9,0.83193277,0.52114598,20.05223881
663567,17969,"Peter Lambert","COL",27,2024,280,0.17857143,2,5,5.722826473,28,3,0,0,0,0,0,0,61.1,73,42,39,7,29,2,2,5,0,50,"Peter Lambert",383,656,1039,0.631376323387873,0.368623676612127,0.38498556,NA,0.00962464,NA,NA,0.02309913,0.18768046,0.14436959,NA,NA,0.25024062,NA,NA,NA,94.53599854,NA,89.97999878,NA,NA,93.86250051,86.94564303,80.37533447,NA,NA,87.00038311,NA,NA,-4.391119461,NA,1.080512047,NA,NA,-7.514504751,1.759888869,6.424883881,NA,NA,-7.124193045,NA,NA,9.511640015,NA,3.479103088,NA,NA,6.115231991,0.6486644843,-5.035873464,NA,NA,3.93132958,NA,NA,0.25,0.70905588,0.47930703,0.53846154,0.89673913,0.80321285,0.49951877,20.22721268
670174,22387,"Josh Winckowski","BOS",26,2024,336,0.17857143,4,2,4.144737258,40,6,0,0,0,2,4,1,76,81,44,35,10,26,3,4,1,0,60,"Josh Winckowski",440,800,1240,0.645161290322581,0.354838709677419,0.05080645,NA,0.3516129,NA,NA,0.33629032,0.13306452,NA,NA,NA,0.12822581,NA,NA,NA,95.06825281,NA,90.41811882,NA,NA,95.09664222,85.16909032,NA,NA,NA,91.45220371,NA,NA,-3.676190997,NA,1.651872897,NA,NA,-9.501132151,3.962415661,NA,NA,NA,-10.23240518,NA,NA,8.405403137,NA,2.30424636,NA,NA,5.436760992,0.3970913511,NA,NA,NA,2.778087112,NA,NA,0.27115717,0.6580938,0.47741935,0.57961783,0.88735632,0.80574324,0.53306452,19.43840178
666205,20167,"Kyle Muller","OAK",26,2024,202,0.17821782,0,1,4.013513617,21,0,0,0,0,0,0,0,49.1,48,25,22,6,10,3,1,1,0,36,"Kyle Muller",235,492,727,0.676753782668501,0.323246217331499,0.5337931,NA,NA,NA,NA,NA,0.24689655,0.14068966,NA,NA,0.07862069,NA,NA,NA,92.59689922,NA,NA,NA,NA,NA,85.37597656,79.37058632,NA,NA,86.91929653,NA,NA,1.295636081,NA,NA,NA,NA,NA,-0.400509115,-1.636438258,NA,NA,7.556054902,NA,NA,9.501225119,NA,NA,NA,NA,NA,1.743769981,-4.848625034,NA,NA,5.309304221,NA,NA,0.26797386,0.69689737,0.51586207,0.54878049,0.85616438,0.78877005,0.57793103,17.32053743
665622,21649,"Luis Medina","OAK",25,2024,180,0.17777778,2,4,5.175,8,8,1,0,0,0,0,0,40,43,24,23,4,20,1,1,5,0,32,"Luis Medina",269,451,720,0.626388888888889,0.373611111111111,0.425,NA,NA,NA,NA,0.14305556,0.25138889,0.10138889,NA,NA,0.07916667,NA,NA,NA,95.9098052,NA,NA,NA,NA,95.8776737,85.79613583,81.22192048,NA,NA,89.62806675,NA,NA,-4.511176614,NA,NA,NA,NA,-9.482203808,1.204278767,4.602054126,NA,NA,-9.217258386,NA,NA,8.993760053,NA,NA,NA,NA,6.610757476,0.4311414266,-6.783923842,NA,NA,2.714318259,NA,NA,0.27034884,0.67819149,0.48333333,0.60215054,0.88627451,0.81034483,0.52222222,19.24675325
622072,13781,"Alex Wood","OAK",33,2024,186,0.17741935,1,3,5.262712035,9,9,1,0,0,0,0,0,39.1,51,27,23,6,19,1,5,0,1,33,"Alex Wood",290,466,756,0.616402116402116,0.383597883597884,NA,NA,NA,NA,NA,0.46164021,0.31481481,NA,NA,NA,0.22354497,NA,NA,NA,NA,NA,NA,NA,NA,90.49312209,81.36176306,NA,NA,NA,84.54319411,NA,NA,NA,NA,NA,NA,NA,10.09948765,-4.89329875,NA,NA,NA,9.565143653,NA,NA,NA,NA,NA,NA,NA,5.840748609,-1.789539626,NA,NA,NA,-0.03498199282,NA,NA,0.20555556,0.61363636,0.41931217,0.60810811,0.87654321,0.81388013,0.52380952,16.57446809
663992,19337,"Richard Lovelady","- - -",28,2024,147,0.17687075,3,6,4.456311464,35,0,0,0,0,2,4,2,34.1,34,18,17,3,11,1,2,1,0,26,"Richard Lovelady",186,342,528,0.647727272727273,0.352272727272727,0.1969697,NA,NA,NA,NA,0.34280303,0.46022727,NA,NA,NA,NA,NA,NA,NA,92.43365479,NA,NA,NA,NA,92.20939442,85.6707839,NA,NA,NA,NA,NA,NA,6.246924254,NA,NA,NA,NA,10.2608678,-1.646144945,NA,NA,NA,NA,NA,NA,8.004143788,NA,NA,NA,NA,2.910299143,2.590669608,NA,NA,NA,NA,NA,NA,0.28627451,0.67032967,0.48484848,0.64383562,0.84153005,0.78515625,0.51704545,18.9182058
656222,17192,"Jalen Beeks","- - -",30,2024,312,0.17628205,7,4,4.500001104,71,0,0,0,0,10,8,8,70,77,42,35,6,27,2,3,7,0,55,"Jalen Beeks",464,723,1187,0.609098567818029,0.390901432181971,0.55406538,NA,0.17686505,NA,NA,0.00167645,0.00251467,0.01005868,NA,NA,0.25398156,0.00083822,NA,NA,94.51951943,NA,84.94881146,NA,NA,89.25,82.93332926,74.7916654,NA,NA,88.9072604,NA,NA,3.106421582,NA,-0.8107971264,NA,NA,-7.545397758,7.205492655,-4.352351725,NA,NA,8.721842649,NA,NA,8.98683432,NA,2.16212109,NA,NA,5.293301582,1.537661711,-7.111353972,NA,NA,5.350524298,NA,NA,0.2423756,0.71754386,0.46940486,0.56291391,0.8801956,0.79464286,0.47778709,17.8556701
667725,22092,"Kyle Tyler","MIA",27,2024,142,0.17605634,0,2,5.400000434,8,7,0,0,0,0,0,0,31.2,37,19,19,4,18,0,1,1,0,25,"Kyle Tyler",236,345,581,0.593803786574871,0.406196213425129,0.14310345,NA,0.44827586,NA,NA,NA,0.11206897,0.28448276,NA,NA,0.01206897,NA,NA,NA,90.61325184,NA,90.30153715,NA,NA,NA,82.18615382,76.99575528,NA,NA,86.44285366,NA,NA,-4.495246611,NA,2.70702599,NA,NA,NA,5.350626219,3.363136222,NA,NA,-4.98551287,NA,NA,6.867255889,NA,6.08950119,NA,NA,NA,0.3427519982,-7.862661951,NA,NA,7.604584285,NA,NA,0.28164557,0.62878788,0.43965517,0.57303371,0.86144578,0.76078431,0.45517241,19.1908046
656288,19867,"Griffin Canning","LAA",28,2024,739,0.1759134,6,13,5.19029157,32,31,7,0,0,0,0,0,171.2,174,105,99,31,66,1,6,6,4,130,"Griffin Canning",1066,1806,2872,0.62883008356546,0.37116991643454,0.37608923,NA,NA,NA,NA,0.0097595,0.24015336,0.10735448,NA,NA,0.26664343,NA,NA,NA,93.43021176,NA,NA,NA,NA,92.97856794,87.69637375,80.55519599,NA,NA,88.56758164,NA,NA,-5.085053537,NA,NA,NA,NA,-8.557280404,-0.6633398696,6.53065996,NA,NA,-9.800294106,NA,NA,9.395301713,NA,NA,NA,NA,7.803761074,-0.3176541045,-3.427838932,NA,NA,2.767155751,NA,NA,0.29773031,0.68417214,0.48239805,0.55381166,0.87526652,0.7716763,0.47786685,19.40235849
643511,15541,"Tyler Rogers","SFG",33,2024,290,0.17586207,3,4,2.81516608,77,0,0,0,0,1,32,2,70.1,67,23,22,7,6,2,7,1,0,51,"Tyler Rogers",277,725,1002,0.723552894211577,0.276447105788423,0.00798403,NA,NA,NA,NA,0.63672655,0.35528942,NA,NA,NA,NA,NA,NA,NA,82.69999695,NA,NA,NA,NA,82.34670724,73.58118087,NA,NA,NA,NA,NA,NA,-4.983837128,NA,NA,NA,NA,-1.639253718,3.781455394,NA,NA,NA,NA,NA,NA,-6.317499161,NA,NA,NA,NA,-7.575445576,6.979291252,NA,NA,NA,NA,NA,NA,0.25,0.68454259,0.5249501,0.7826087,0.85023041,0.83840304,0.63273453,17.88326301
663969,20629,"Tyler Phillips","PHI",26,2024,160,0.175,4,1,6.872727749,8,7,2,1,1,0,0,0,36.2,45,28,28,9,7,0,2,0,0,28,"Tyler Phillips",195,383,578,0.662629757785467,0.337370242214533,0.18685121,NA,NA,NA,NA,0.31141869,0.29238754,0.14359862,NA,NA,0.06574394,NA,NA,NA,92.65833339,NA,NA,NA,NA,93.73333469,82.53491066,81.0216866,NA,NA,85.72368682,NA,NA,-2.26938511,NA,NA,NA,NA,-7.993089083,6.473339194,4.445202563,NA,NA,-5.780152848,NA,NA,5.661466528,NA,NA,NA,NA,3.172290993,-0.09065284955,-7.191846227,NA,NA,2.318835447,NA,NA,0.34146341,0.70446735,0.52422145,0.6122449,0.88780488,0.79867987,0.50346021,18.45083933
694363,27472,"Jared Shuster","CHW",25,2024,321,0.17445483,2,5,4.295455067,39,4,0,0,0,0,3,2,73.1,74,38,35,9,33,0,0,3,0,56,"Jared Shuster",509,781,1290,0.605426356589147,0.394573643410853,0.3751938,NA,NA,NA,NA,0.04651163,0.28449612,NA,NA,NA,0.29379845,NA,NA,NA,92.52685648,NA,NA,NA,NA,91.84666951,85.95476946,NA,NA,NA,84.0976234,NA,NA,6.414105061,NA,NA,NA,NA,7.858414332,-0.5195050149,NA,NA,NA,7.571358552,NA,NA,8.556774171,NA,NA,NA,NA,6.080220159,3.247389042,NA,NA,NA,5.603041556,NA,NA,0.23963134,0.7057903,0.47054264,0.57692308,0.84922395,0.77924217,0.49534884,17.66424116
686563,31730,"Jonathan Cannon","CHW",23,2024,522,0.1743295,5,10,4.48793584,23,21,7,0,0,1,0,0,124.1,125,65,62,18,40,0,4,2,1,91,"Jonathan Cannon",753,1276,2029,0.628881222276984,0.371118777723016,0.12278107,NA,0.19230769,NA,NA,0.2800789,0.21794872,NA,NA,NA,0.18688363,NA,NA,NA,94.25943618,NA,90.21538868,NA,NA,93.27464961,81.92036376,NA,NA,NA,85.74353382,NA,NA,-5.865677615,NA,-1.703477576,NA,NA,-9.512705521,6.269460549,NA,NA,NA,-8.569046182,NA,NA,8.015988361,NA,4.721356866,NA,NA,3.005563817,1.55102596,NA,NA,NA,0.5988844124,NA,NA,0.27948464,0.65652601,0.46893491,0.64184397,0.87443946,0.80546793,0.50246548,17.18933333
623167,13896,"Chris Flexen","CHW",29,2024,707,0.17397454,3,15,4.950000177,33,30,10,0,0,0,0,0,160,180,95,88,24,63,1,2,4,2,123,"Chris Flexen",1080,1717,2797,0.613872005720415,0.386127994279585,0.37,NA,0.26142857,NA,NA,0.00214286,0.08714286,0.12214286,NA,NA,0.15714286,NA,NA,NA,91.32258659,NA,87.41885259,NA,NA,91.43333181,80.04835735,71.96783519,NA,NA,81.32136563,NA,NA,-0.9306830218,NA,4.16699867,NA,NA,-4.293684602,6.013156985,4.216594518,NA,NA,-6.631029129,NA,NA,10.84401346,NA,4.757284321,NA,NA,12.1662542,-1.242764524,-8.968645509,NA,NA,5.977203855,NA,NA,0.27533333,0.67153846,0.45928571,0.63438257,0.86139748,0.78849145,0.46428571,19.15465898
571927,13361,"Steven Matz","STL",33,2024,190,0.17368421,1,2,5.075188115,12,7,0,0,0,0,0,0,44.1,49,28,25,7,15,1,2,1,0,33,"Steven Matz",266,488,754,0.647214854111406,0.352785145888594,NA,NA,NA,NA,NA,0.59814324,0.06896552,0.07559682,NA,NA,0.25729443,NA,NA,NA,NA,NA,NA,NA,NA,93.8884705,88.14423194,77.59298117,NA,NA,83.32371159,NA,NA,NA,NA,NA,NA,NA,9.199428922,0.6861219188,-7.171650535,NA,NA,8.858542845,NA,NA,NA,NA,NA,NA,NA,6.812135954,2.828359439,-4.473423473,NA,NA,0.5487411342,NA,NA,0.27377522,0.66093366,0.48275862,0.71578947,0.87360595,0.83241758,0.5397878,16.09625668
630023,16401,"Yonny Chirinos","MIA",30,2024,144,0.17361111,0,2,6.3,6,6,0,0,0,0,0,0,30,43,21,21,7,13,0,3,1,0,25,"Yonny Chirinos",178,338,516,0.655038759689923,0.344961240310078,0.16504854,NA,NA,0.14757282,NA,0.29708738,0.39029126,NA,NA,NA,NA,NA,NA,NA,93.01646944,NA,NA,85.71316046,NA,92.73725363,85.20945079,NA,NA,NA,NA,NA,NA,-5.688901295,NA,NA,-4.702181364,NA,-9.83647445,4.661870093,NA,NA,NA,NA,NA,NA,8.52099394,NA,NA,3.190016295,NA,4.916938732,2.884235743,NA,NA,NA,NA,NA,NA,0.28333333,0.62909091,0.46796117,0.64705882,0.86705202,0.80497925,0.53398058,18.48509485
607536,16256,"Kyle Freeland","COL",31,2024,490,0.17346939,5,8,5.241176706,21,21,10,0,0,0,0,0,113.1,134,73,66,22,26,0,1,1,0,85,"Kyle Freeland",589,1180,1769,0.66704352741662,0.33295647258338,0.20237422,NA,NA,NA,NA,0.24533635,0.22724703,NA,0.18824194,NA,0.13680045,NA,NA,NA,91.58324241,NA,NA,NA,NA,91.44700461,86.86442786,NA,83.46126009,NA,86.14917194,NA,NA,5.067686624,NA,NA,NA,NA,8.568762151,0.8688507839,NA,-0.07447848735,NA,7.64638349,NA,NA,8.323227866,NA,NA,NA,NA,4.404582081,3.558552149,NA,-2.797434031,NA,3.752496641,NA,NA,0.27742749,0.67827869,0.49858677,0.61363636,0.91691843,0.84126984,0.55172414,19.25296443
681517,24763,"Kyle Leahy","STL",27,2024,191,0.17277487,1,1,4.068494001,33,0,0,0,0,1,3,0,48.2,40,23,22,4,10,0,1,3,0,33,"Kyle Leahy",239,456,695,0.656115107913669,0.343884892086331,0.44316547,NA,NA,NA,NA,NA,0.40143885,0.06330935,NA,NA,0.09208633,NA,NA,NA,95.45519227,NA,NA,NA,NA,NA,88.20859935,81.61818071,NA,NA,89.828125,NA,NA,-3.029908019,NA,NA,NA,NA,NA,4.617318321,4.527243181,NA,NA,-7.914689064,NA,NA,9.445287927,NA,NA,NA,NA,NA,2.100115157,-7.401110562,NA,NA,3.79886198,NA,NA,0.30461538,0.71351351,0.52230216,0.58585859,0.85984848,0.78512397,0.5323741,17.862
669432,22286,"Trevor Rogers","- - -",26,2024,562,0.17259786,2,11,4.922252212,25,25,3,0,0,0,0,0,124.1,140,74,68,14,56,2,4,1,1,97,"Trevor Rogers",853,1390,2243,0.619705751226037,0.380294248773963,0.31654035,NA,NA,NA,NA,0.23985733,0.20597414,NA,NA,NA,0.23762818,NA,NA,NA,91.90098482,NA,NA,NA,NA,91.47676217,82.37575884,NA,NA,NA,85.58461465,NA,NA,7.640215893,NA,NA,NA,NA,10.986953,-1.267910961,NA,NA,NA,8.964483379,NA,NA,8.575133762,NA,NA,NA,NA,4.754545588,3.112692399,NA,NA,NA,0.4393941582,NA,NA,0.27642981,0.65748393,0.46143558,0.65203762,0.88128492,0.81062802,0.48551048,17.44643926
663554,20492,"Casey Mize","DET",27,2024,452,0.17256637,2,6,4.485342033,22,20,6,0,0,0,0,0,102.1,121,57,51,11,29,0,2,2,1,78,"Casey Mize",623,1167,1790,0.65195530726257,0.34804469273743,0.3862493,NA,NA,0.18110676,NA,0.08049189,0.27724986,NA,0.07490218,NA,NA,NA,NA,NA,95.51215403,NA,NA,86.21759033,NA,95.50833342,85.74435326,NA,79.6074656,NA,NA,NA,NA,-5.020212618,NA,NA,-8.170561166,NA,-8.577078342,1.307053924,NA,4.379116058,NA,NA,NA,NA,9.42879697,NA,NA,2.412225311,NA,7.156600899,0.2262270451,NA,-6.955015239,NA,NA,NA,NA,0.28373702,0.68980477,0.49301286,0.6097561,0.87578616,0.8015873,0.51537172,17.39879609
681867,24975,"Cooper Criswell","BOS",27,2024,424,0.17216981,6,5,4.07718126,26,18,1,0,0,0,0,0,99.1,103,52,45,10,31,0,7,2,0,73,"Cooper Criswell",645,1112,1757,0.632896983494593,0.367103016505407,NA,NA,0.15432802,NA,NA,0.29669704,0.28758542,NA,NA,NA,0.26138952,NA,NA,NA,NA,NA,86.35239852,NA,NA,89.06180272,77.12653446,NA,NA,NA,84.39237281,NA,NA,NA,NA,-0.6113885126,NA,NA,-9.965850537,9.388638034,NA,NA,NA,-8.304896269,NA,NA,NA,NA,4.283118554,NA,NA,0.2486296615,2.472050552,NA,NA,NA,-2.863984085,NA,NA,0.28811659,0.6087963,0.44589977,0.73540856,0.90304183,0.84802043,0.49202733,15.61998486
571670,13394,"Dylan Floro","- - -",33,2024,279,0.17204301,6,4,3.800971542,66,0,0,0,0,0,11,1,68.2,65,31,29,5,17,0,1,1,0,48,"Dylan Floro",359,661,1020,0.648039215686275,0.351960784313726,0.15815324,NA,NA,NA,NA,0.47740668,0.26915521,NA,NA,NA,0.09528487,NA,NA,NA,89.76894592,NA,NA,NA,NA,89.8808654,83.31350151,NA,NA,NA,83.54845562,NA,NA,-6.122479267,NA,NA,NA,NA,-9.954248499,-0.5446041483,NA,NA,NA,-10.25373132,NA,NA,7.957419259,NA,NA,NA,NA,4.940254494,2.942849236,NA,NA,NA,2.29020337,NA,NA,0.22149123,0.58007117,0.4194499,0.62376238,0.88957055,0.82669789,0.55206287,17.30232558
547184,12791,"Michael Kelly","OAK",31,2024,128,0.171875,3,2,2.58510696,28,0,0,0,0,0,4,0,31.1,27,11,9,2,10,1,3,1,0,22,"Michael Kelly",161,309,470,0.657446808510638,0.342553191489362,0.31914894,NA,NA,NA,NA,0.00851064,0.67234043,NA,NA,NA,NA,NA,NA,NA,95.06533203,NA,NA,NA,NA,92.09999847,84.24145817,NA,NA,NA,NA,NA,NA,-3.684179688,NA,NA,NA,NA,-8.428422928,7.990520236,NA,NA,NA,NA,NA,NA,7.771631673,NA,NA,NA,NA,4.623598576,-1.242619189,NA,NA,NA,NA,NA,NA,0.29279279,0.62903226,0.47021277,0.6,0.88461538,0.80090498,0.52765957,18.07941176
695076,33876,"Rhett Lowder","CIN",22,2024,128,0.171875,2,2,1.173913068,6,6,1,0,0,0,0,0,30.2,25,4,4,0,14,0,0,0,0,22,"Rhett Lowder",188,310,498,0.622489959839357,0.377510040160643,0.27309237,NA,NA,NA,NA,0.25903614,0.27309237,NA,NA,NA,0.19477912,NA,NA,NA,93.54779412,NA,NA,NA,NA,92.34806504,84.96838379,NA,NA,NA,86.20721247,NA,NA,-6.630988626,NA,NA,NA,NA,-10.2614131,1.288474363,NA,NA,NA,-9.623683025,NA,NA,8.546544692,NA,NA,NA,NA,2.989004682,-0.5378601411,NA,NA,NA,0.4957789392,NA,NA,0.25523013,0.66409266,0.46787149,0.68852459,0.86046512,0.81545064,0.52008032,16.34340659
608717,13761,"Chris Stratton","KCR",33,2024,257,0.17120623,4,3,5.554286562,57,0,0,0,0,4,5,3,58.1,53,38,36,5,33,1,3,1,0,44,"Chris Stratton",394,601,995,0.604020100502513,0.395979899497487,0.38291457,NA,NA,NA,NA,0.08743719,0.20904523,0.22110553,NA,NA,0.09949749,NA,NA,NA,91.7648253,NA,NA,NA,NA,91.65172638,86.04807692,79.24272905,NA,NA,85.05656171,NA,NA,-4.253305831,NA,NA,NA,NA,-8.561063218,1.843958488,8.8529996,NA,NA,-8.495696713,NA,NA,8.757822112,NA,NA,NA,NA,4.194940326,1.052888283,-4.563090376,NA,NA,1.850157767,NA,NA,0.23647295,0.62096774,0.4281407,0.63559322,0.88636364,0.81690141,0.49849246,18.56811989
571945,9803,"Miles Mikolas","STL",35,2024,720,0.16944444,10,11,5.347573132,32,32,15,0,0,0,0,0,171.2,194,106,102,26,25,0,5,0,1,122,"Miles Mikolas",844,1861,2705,0.687985212569316,0.312014787430684,0.27874307,NA,NA,NA,NA,0.23142329,0.2831793,0.11608133,0.0051756,NA,0.08539741,NA,NA,NA,93.16578249,NA,NA,NA,NA,92.44169329,85.70000408,76.58025229,69.62142944,NA,85.60736269,NA,NA,-4.34716214,NA,NA,NA,NA,-8.747663894,1.733620108,3.756817277,2.356503895,NA,-8.826647474,NA,NA,8.149710658,NA,NA,NA,NA,5.801822163,1.802619795,-7.956150322,-7.191156115,NA,4.129917161,NA,NA,0.27085202,0.65597484,0.49722736,0.72516556,0.89837009,0.85947955,0.58780037,16.82549317
683155,26257,"Joey Estes","OAK",22,2024,543,0.1694291,7,9,5.005222256,25,24,8,1,1,0,1,0,127.2,130,73,71,23,27,1,10,3,0,92,"Joey Estes",627,1400,2027,0.690675875678342,0.309324124321658,0.51702023,NA,0.00690676,NA,NA,0.03354711,0.33152442,NA,NA,NA,0.11100148,NA,NA,NA,92.41059305,NA,86.35000174,NA,NA,90.78823673,79.62797728,NA,NA,NA,84.81155206,NA,NA,-6.116709753,NA,1.502502033,NA,NA,-9.496830351,5.859955969,NA,NA,NA,-8.789399295,NA,NA,9.598179286,NA,4.06814221,NA,NA,7.301428753,2.113802416,NA,NA,NA,5.144502021,NA,NA,0.30035336,0.73344652,0.55204736,0.69803922,0.87152778,0.83199285,0.58115442,18.24408384
